レースID(新),レース名,発走時刻,年限定,芝ダ,距離,枠番,馬番,馬記号,馬名,性,齢,騎手,斤量,キャリア(当時/取消等含),マイニング値,マイニング順位,対戦型マイニング値,対戦型マイニング順位,ﾏｲ差,Tﾏ差,指数1,指数2,指数3,指数4,単オッズ,クラス,Ｒ,競走種別C,競走記号コード,着,血統登録番号,重量C,所属,調教師,所属,生産者,産地,種牡馬,母名,母父名
202608160402080109,未勝利・牝*,09:40,２歳,芝,1600,6,9,, シュネーバレン,牝,2,木幡巧也, 55 ,3,93.89,2,71.5,3, 0.25, 0.6,,,,,,未勝利,1,11,023,,2024100076,3,(美),牧光二,美浦,新井昭二牧場,日高町,ダノンスマッシュ,マイネサヴァラン,マンハッタンカフェ
202608160402080110,未勝利・牝*,09:40,２歳,芝,1600,7,10,, スターリーデー,牝,2,菊沢一樹, 55 ,1,94.41,6,58.5,6, 0.77,13.6,,,,,,未勝利,1,11,023,,2024107146,3,(栗),茶木太樹,栗東,レイクヴィラファーム,洞爺湖町,インディチャンプ,インザスポットライト,"Exceed And Excel"
202608160402080111,未勝利・牝*,09:40,２歳,芝,1600,7,11,, フランベリー,牝,2,野中悠太, 55 ,1,95.35,13,19.2,13, 1.71,52.9,,,,,,未勝利,1,11,023,,2024100813,3,(美),杉浦宏昭,美浦,中川欽一,日高町,タニノフランケル,モズエエヤン,アグネスデジタル
202608160402080112,未勝利・牝*,09:40,２歳,芝,1600,8,12,, レーゲンシャウアー,牝,2,武藤雅, 55 ,1,94.53,10,40.8,9, 0.89,31.3,,,,,,未勝利,1,11,023,,2024104453,3,(美),天間昭一,美浦,サンデーヒルズ,新ひだか町,ディーマジェスティ,ラプザントゥール,キングカメハメハ
202608160402080113,未勝利・牝*,09:40,２歳,芝,1600,8,13,, トリプティーク,牝,2,柴田大知, 55 ,2,94.49,9,36.0,10, 0.85,36.1,,,,,,未勝利,1,11,023,,2024101755,3,(美),和田雄二,美浦,グランデファーム,浦河町,イスラボニータ,ツバキエンジェル,フォーティナイナーズサン
202608160402080201,未勝利,10:10,３歳,芝,2400,1,1,, アグアフレスカ,牝,3,原優介, 55 ,6,148.07,6,30.6,14, 0.62,44.0,,,,,,未勝利,2,12,003,,2023103579,3,(美),稲垣幸雄,美浦,社台ファーム,千歳市,ブリックスアンドモルタル,ラセレシオン,ゼンノロブロイ
202608160402080202,未勝利,10:10,３歳,芝,2400,1,2,, ノブステップ,牡,3,石田拓郎,54▲,6,150.33,14,47.8,10, 2.88,26.8,,,,,,未勝利,2,12,003,,2023103955,3,(美),田中勝春,美浦,アラキフアーム,新冠町,ダノンキングリー,クロースフレンド,サウスヴィグラス
202608160402080203,未勝利,10:10,３歳,芝,2400,2,3,, サヴマ,牡,3,菊沢一樹, 57 ,3,148.83,11,63.1,5, 1.38,11.5,,,,,,未勝利,2,12,003,,2023106182,3,(美),辻哲英,美浦,パカパカファーム,新冠町,キセキ,アイワナシーユー,ステイゴールド
202608160402080204,未勝利,10:10,３歳,芝,2400,2,4,, レイランディ,牡,3,川須栄彦, 57 ,7,150.37,15,29.7,15, 2.92,44.9,,,,,,未勝利,2,12,003,,2023103506,3,(美),古賀慎明,美浦,社台ファーム,千歳市,ジャスタウェイ,パールサイド,Alhaarth
202608160402080205,未勝利,10:10,３歳,芝,2400,3,5,, ベルトラッキ,牡,3,石神深道,55△,8,147.45,1,74.6,1,-0.17,-3.4,,,,,,未勝利,2,12,003,,2023105552,3,(美),加藤士津,美浦,びらとり牧場,平取町,デクラレーションオブウォー,ロマンチックキス,ルーラーシップ
202608160402080206,未勝利,10:10,３歳,芝,2400,3,6,, アイスアイスベイビ,牡,3,木幡巧也, 57 ,8,149.72,13,54.3,8, 2.27,20.3,,,,,,未勝利,2,12,003,,2023102937,3,(美),岩戸孝樹,美浦,千代田牧場,新ひだか町,ゴールドシップ,ブライテストリング,ダノンシャンティ
202608160402080207,未勝利,10:10,３歳,芝,2400,4,7,, ラウターユーベル,牡,3,丸田恭介, 57 ,6,148.03,5,54.3,8, 0.58,20.3,,,,,,未勝利,2,12,003,,2023102358,3,(美),青木孝文,美浦,岡田スタツド,新ひだか町,ミッキーグローリー,アワフレイム,Stroll
202608160402080208,未勝利,10:10,３歳,芝,2400,4,8,, コンティ,牝,3,津村明秀, 55 ,2,148.68,10,66.1,4, 1.23, 8.5,,,,,,未勝利,2,12,003,,2023105305,3,(美),黒岩陽一,美浦,ノーザンファーム,安平町,キズナ,セレスタ,"Jump Start"
202608160402080209,未勝利,10:10,３歳,芝,2400,5,9,, ノアソノマ,セ,3,小林脩斗, 57 ,2,152.94,17,19.2,17, 5.49,55.4,,,,,,未勝利,2,12,003,,2023100512,3,(美),武藤善則,美浦,清水牧場,平取町,サトノクラウン,ノアスマッシュ,キズナ
202608160402080210,未勝利,10:10,３歳,芝,2400,5,10,, フライングビーナス,牝,3,小崎綾也, 55 ,3,148.11,7,45.4,11, 0.66,29.2,,,,,,未勝利,2,12,003,,2023101588,3,(美),田中博康,美浦,ヤナガワ牧場,日高町,エピファネイア,フライングジェム,Mineshaft
202608160402080211,未勝利,10:10,３歳,芝,2400,6,11,, シャリキモン,牡,3,三浦皇成, 57 ,9,148.67,9,59.2,7, 1.22,15.4,,,,,,未勝利,2,12,003,,2023103743,3,(栗),吉田直弘,栗東,笹川大晃牧場,森町,ミッキーロケット,スイートシャイン,ディープブリランテ
202608160402080212,未勝利,10:10,３歳,芝,2400,6,12,, ゴールドエンバー,牡,3,木幡初也, 57 ,8,147.73,3,61.3,6, 0.28,13.3,,,,,,未勝利,2,12,003,,2023102333,3,(美),竹内正洋,美浦,ウエスタンファーム,新ひだか町,バゴ,スカイノーヴァ,ステイゴールド
202608160402080213,未勝利,10:10,３歳,芝,2400,7,13,, ヨーゼフ,牡,3,武藤雅, 57 ,2,148.26,8,45.4,11, 0.81,29.2,,,,,,未勝利,2,12,003,,2023107061,3,(美),戸田博文,美浦,ノーザンファーム,安平町,レイデオロ,ジョディー,ダイワメジャー
202608160402080214,未勝利,10:10,３歳,芝,2400,7,14,, アルティマローネ,牝,3,戸崎圭太, 55 ,3,147.95,4,66.5,3, 0.50, 8.1,,,,,,未勝利,2,12,003,,2023106811,3,(美),武市康男,美浦,社台コーポレーション白老ファーム,白老町,マインドユアビスケッツ,マルーンエンブレム,オルフェーヴル
202608160402080215,未勝利,10:10,３歳,芝,2400,8,15,, ゾネブルーム,牡,3,丸山元気, 57 ,4,147.62,2,71.2,2, 0.17, 3.4,,,,,,未勝利,2,12,003,,2023107195,3,(美),矢嶋大樹,美浦,ノーザンファーム,安平町,ヴァンゴッホ,ブリガアルタ,コンデュイット
202608160402080216,未勝利,10:10,３歳,芝,2400,8,16,, メジロピオラ,牝,3,今村聖奈,53◇,7,150.86,16,36.6,13, 3.41,38.0,,,,,,未勝利,2,12,003,,2023103905,3,(美),武井亮,美浦,レイクヴィラファーム,洞爺湖町,リオンディーズ,メジロシャレード,マンハッタンカフェ
202608160402080217,未勝利,10:10,３歳,芝,2400,8,17,, コスモメイウェザー,牡,3,柴田大知, 57 ,2,149.64,12,23.9,16, 2.19,50.7,,,,,,未勝利,2,12,003,,2023105330,3,(美),高木登,美浦,ノーザンファーム,安平町,シルバーステート,ベルヴォーグ,ジャスタウェイ
202608160402080301,未勝利*,10:40,２歳,ダ,1200,1,1,, サザンヴィターレ,牝,2,野中悠太, 55 ,1,73.11,1,77.3,2,-0.01, 2.8,,,,,,未勝利,3,11,A03,,2024100877,3,(美),栗田徹,美浦,日西牧場,日高町,ルヴァンスレーヴ,セレナライティア,スマートファルコン
202608160402080302,未勝利*,10:40,２歳,ダ,1200,2,2,, ラヴァブルロマン,牝,2,谷原柚希,51★,1,73.42,11,31.9,12, 0.31,48.2,,,,,,未勝利,3,11,A03,,2024100285,3,(美),伊藤圭三,美浦,クラウン日高牧場,日高町,ヘニーヒューズ,クラウンロマン,カネヒキリ
202608160402080303,未勝利*,10:40,２歳,ダ,1200,2,3,, ラキアーヴェ,牝,2,戸崎圭太, 55 ,1,73.21,5,26.1,14, 0.10,54.0,,,,,,未勝利,3,11,A03,,2024106284,3,(美),加藤士津,美浦,ノーザンファーム,安平町,ルヴァンスレーヴ,クラーベセクレタ,ワイルドラッシュ
202608160402080304,未勝利*,10:40,２歳,ダ,1200,3,4,, セイウンガジュマル,牡,2,木幡巧也, 55 ,1,73.57,13,47.5,9, 0.46,32.6,,,,,,未勝利,3,11,A03,,2024105391,3,(美),牧光二,美浦,タツヤファーム,新ひだか町,セイウンコウセイ,セイウンメテオ,Acclamation
202608160402080305,未勝利*,10:40,２歳,ダ,1200,3,5,, パルセノスミハ,牝,2,江田照男, 55 ,1,73.29,7,50.9,8, 0.18,29.2,,,,,,未勝利,3,11,A03,,2024104736,3,(美),菊川正達,美浦,千代田牧場,新ひだか町,ヘニーヒューズ,リニューワブル,Bernardini
202608160402080306,未勝利*,10:40,２歳,ダ,1200,4,6,, アレックスケー,牡,2,石橋脩, 55 ,1,73.13,3,80.1,1, 0.02,-2.8,,,,,,未勝利,3,11,A03,,2024101581,3,(美),小野次郎,美浦,浦河小林牧場,浦河町,ミスチヴィアスアレックス,キララアモーレ,ヘニーヒューズ
202608160402080307,未勝利*,10:40,２歳,ダ,1200,4,7,, キュータンチャン,牡,2,菊沢一樹, 55 ,1,73.18,4,66.1,4, 0.07,14.0,,,,,,未勝利,3,11,A03,,2024105548,3,(美),尾形和幸,美浦,本桐村田牧場,新ひだか町,ヘニーヒューズ,フュージョン,クロフネ
202608160402080308,未勝利*,10:40,２歳,ダ,1200,5,8,, イリスロッソ,牝,2,吉田豊, 55 ,2,73.12,2,77.3,2, 0.01, 2.8,,,,,,未勝利,3,11,A03,,2024101054,3,(美),伊坂重信,美浦,豊洋牧場,日高町,フィレンツェファイア,ホウヨウバルキリー,スターリングローズ
202608160402080309,未勝利*,10:40,２歳,ダ,1200,5,9,, ブラボーワン,牡,2,石田拓郎,52▲,1,73.34,9,26.2,13, 0.23,53.9,,,,,,未勝利,3,11,A03,,2024102820,3,(美),相沢郁,美浦,三好牧場,浦河町,タワーオブロンドン,ステップシュート,キンシャサノキセキ
202608160402080310,未勝利*,10:40,２歳,ダ,1200,6,10,, マリノエスプレッソ,牝,2,田辺裕信, 55 ,1,73.28,6,55.4,5, 0.17,24.7,,,,,,未勝利,3,11,A03,,2024100292,3,(美),村田一誠,美浦,クラウン日高牧場,日高町,マテラスカイ,マリノエクスプレス,フリオーソ
202608160402080311,未勝利*,10:40,２歳,ダ,1200,6,11,, エリンヘラクレス,牡,2,石神深道,53△,1,73.65,14,35.5,11, 0.54,44.6,,,,,,未勝利,3,11,A03,,2024103242,3,(美),清水英克,美浦,大栄牧場,新冠町,カリフォルニアクローム,エリンアクトレス,スクリーンヒーロー
202608160402080312,未勝利*,10:40,２歳,ダ,1200,7,12,, レオライジング,牝,2,原優介, 55 ,2,74.59,15,25.2,15, 1.48,54.9,,,,,,未勝利,3,11,A03,,2024101902,3,(美),杉浦宏昭,美浦,谷口牧場,浦河町,インディチャンプ,センコウノマイヒメ,スタチューオブリバティ
202608160402080313,未勝利*,10:40,２歳,ダ,1200,7,13,, アイアムキレマスネ,牡,2,津村明秀, 55 ,1,73.38,10,43.3,10, 0.27,36.8,,,,,,未勝利,3,11,A03,,2024102201,3,(美),奥平雅士,美浦,まるとみ冨岡牧場,浦河町,フォーウィールドライブ,アイアムビューティ,ディープインパクト
202608160402080314,未勝利*,10:40,２歳,ダ,1200,8,14,, リコルディオーロ,牡,2,佐藤翔馬,52▲,1,73.32,8,53.0,7, 0.21,27.1,,,,,,未勝利,3,11,A03,,2024102636,3,(美),伊藤圭三,美浦,鮫川啓一,浦河町,ゴールドドリーム,メンブランツァ,タイキシャトル
202608160402080315,未勝利*,10:40,２歳,ダ,1200,8,15,, アップルザビート,牡,2,松岡正海, 55 ,1,73.44,12,53.3,6, 0.33,26.8,,,,,,未勝利,3,11,A03,,2024109020,3,(美),本間忍,美浦,織笠時男,青森県,エスケンデレヤ,フィッシュザビート,ステイゴールド
202608160402080401,新馬,11:10,２歳,芝,1600,1,1,, アルティシモ,牡,2,三浦皇成, 55 ,0,95.24,11,41.6,9, 0.84,24.0,,,,,,新馬,4,11,003,,2024101781,3,(美),和田正一,美浦,笹島智則,浦河町,コントレイル,エスト,キンシャサノキセキ
202608160402080402,新馬,11:10,２歳,芝,1600,2,2,, ビップラージャ,牡,2,江田照男, 55 ,0,95.15,8,45.2,8, 0.75,20.4,,,,,,新馬,4,11,003,,2024102782,3,(美),嘉藤貴行,美浦,ヒダカフアーム,浦河町,グレーターロンドン,ルピナスベル,ホワイトマズル
202608160402080403,新馬,11:10,２歳,芝,1600,3,3,, ラヴレイン,牝,2,木幡巧也, 55 ,0,95.16,9,39.9,11, 0.76,25.7,,,,,,新馬,4,11,003,,2024106768,3,(美),松山将樹,美浦,アスラン,苫小牧市,サリオス,クィーンユニバンス,ヴィクトワールピサ
202608160402080404,新馬,11:10,２歳,芝,1600,4,4,, ロインクロス,牡,2,田辺裕信, 55 ,0,94.69,2,54.0,5, 0.29,11.6,,,,,,新馬,4,11,003,,2024105759,3,(美),中舘英二,美浦,社台ファーム,千歳市,リアルスティール,インランジェリー,"Empire Maker"
202608160402080405,新馬,11:10,２歳,芝,1600,4,5,, ヨドノプレミアム,牡,2,吉田豊, 55 ,0,95.48,13,38.5,13, 1.08,27.1,,,,,,新馬,4,11,003,,2024102735,3,(美),菊川正達,美浦,林農場,浦河町,ダノンプレミアム,サフランハーモニー,グラスワンダー
202608160402080406,新馬,11:10,２歳,芝,1600,5,6,, リキマル,牡,2,原優介, 55 ,0,95.32,12,50.9,7, 0.92,14.7,,,,,,新馬,4,11,003,,2024104688,3,(美),青木孝文,美浦,千代田牧場,新ひだか町,シュヴァルグラン,サーキットレディ,"Grand Slam"
202608160402080407,新馬,11:10,２歳,芝,1600,5,7,, ダノンアズール,牡,2,丸山元気, 55 ,0,94.76,3,61.2,3, 0.36, 4.4,,,,,,新馬,4,11,003,,2024106361,3,(栗),茶木太樹,栗東,ノーザンファーム,安平町,ダノンキングリー,ショウリュウハル,ジャスタウェイ
202608160402080408,新馬,11:10,２歳,芝,1600,6,8,, ノーブルミント,牝,2,木幡初也, 55 ,0,95.18,10,41.3,10, 0.78,24.3,,,,,,新馬,4,11,003,,2024100566,3,(美),粕谷昌央,美浦,スウィングフィールド牧場,日高町,デクラレーションオブウォー,パルメ,ハーツクライ
202608160402080409,新馬,11:10,２歳,芝,1600,6,9,, トップレイアー,牡,2,今村聖奈,53◇,0,94.85,4,52.3,6, 0.45,13.3,,,,,,新馬,4,11,003,,2024106413,3,(栗),大久保龍,栗東,ノーザンファーム,安平町,モーリス,スマートレイアー,ディープインパクト
202608160402080410,新馬,11:10,２歳,芝,1600,7,10,, パープルタウン,牝,2,津村明秀, 55 ,0,94.89,6,65.1,2, 0.49, 0.5,,,,,,新馬,4,11,003,,2024102097,3,(美),鈴木慎太,美浦,中脇栄,浦河町,グレーターロンドン,ラベンダーメモリー,ナカヤマフェスタ
202608160402080411,新馬,11:10,２歳,芝,1600,7,11,, マルスレジーナ,牝,2,戸崎圭太, 55 ,0,94.40,1,65.6,1,-0.29,-0.5,,,,,,新馬,4,11,003,,2024106621,3,(美),森一誠,美浦,ノーザンファーム,安平町,サートゥルナーリア,マルシアーノ,フジキセキ
202608160402080412,新馬,11:10,２歳,芝,1600,8,12,, リアスブルー,牝,2,菊沢一樹, 55 ,0,94.88,5,54.4,4, 0.48,11.2,,,,,,新馬,4,11,003,,2024106071,3,(美),菊沢隆徳,美浦,社台ファーム,千歳市,シュヴァルグラン,リサオブザナイル,"Pioneerof the Nile"
202608160402080413,新馬,11:10,２歳,芝,1600,8,13,, コスモデュアリズム,牡,2,松岡正海, 55 ,0,95.08,7,39.3,12, 0.68,26.3,,,,,,新馬,4,11,003,,2024105344,3,(美),伊藤伸一,美浦,嶋田牧場,新ひだか町,アルアイン,キルシェンロート,ロードカナロア
202608160402080501,１勝ｸﾗｽ,11:40,３歳以上,芝,1800,1,1,, ペプロス,牝,4,石橋脩, 56 ,9,107.28,10,45.3,8, 0.80,30.8,,,,,,1勝,5,13,A03,,2022100106,4,(美),矢野英一,美浦,上山牧場,浦河町,サートゥルナーリア,サラファン,アグネスタキオン
202608160402080502,１勝ｸﾗｽ,11:40,３歳以上,芝,1800,2,2,, ビルバンテ,牡,3,石田拓郎,52▲,4,107.45,11,22.9,12, 0.97,53.2,,,,,,1勝,5,13,A03,,2023103552,4,(美),蛯名正義,美浦,社台ファーム,千歳市,マインドユアビスケッツ,マイレリーフ,ルーラーシップ
202608160402080503,１勝ｸﾗｽ,11:40,３歳以上,芝,1800,3,3,, クモヒトツナイ,牡,4,佐藤翔馬,55▲,18,107.86,12,49.5,7, 1.38,26.6,,,,,,1勝,5,13,A03,,2022101498,4,(美),加藤和宏,美浦,白井牧場,日高町,アルアイン,ブラーノ,キングカメハメハ
202608160402080504,１勝ｸﾗｽ,11:40,３歳以上,芝,1800,4,4,, モントゥリエ,牝,3,菊沢一樹, 53 ,3,106.94,5,29.0,11, 0.46,47.1,,,,,,1勝,5,13,A03,,2023105650,4,(美),中舘英二,美浦,笠松牧場,浦河町,サートゥルナーリア,モンクール,ディープインパクト
202608160402080505,１勝ｸﾗｽ,11:40,３歳以上,芝,1800,5,5,, ショウナンダイン,セ,3,丸山元気, 55 ,9,107.15,9,43.5,9, 0.67,32.6,,,,,,1勝,5,13,A03,,2023102730,4,(美),森一誠,美浦,静内フアーム,新ひだか町,サートゥルナーリア,ショウナンアイ,"Northern Afleet"
202608160402080506,１勝ｸﾗｽ,11:40,３歳以上,芝,1800,5,6,, ダノンファンスター,牡,3,戸崎圭太, 55 ,2,106.48,1,72.4,2,-0.01, 3.7,,,,,,1勝,5,13,A03,,2023105324,4,(美),田中博康,美浦,ノーザンファーム,安平町,キズナ,ファンスター,Adelaide
202608160402080507,１勝ｸﾗｽ,11:40,３歳以上,芝,1800,6,7,, ケイツールピア,牝,5,松岡正海, 56 ,17,107.08,7,34.9,10, 0.60,41.2,,,,,,1勝,5,13,A03,,2021101801,4,(美),蛯名利弘,美浦,道見牧場,日高町,アニマルキングダム,リップグロス,ハーツクライ
202608160402080508,１勝ｸﾗｽ,11:40,３歳以上,芝,1800,6,8,, コーディアリー,牡,3,木幡巧也, 55 ,8,106.77,3,51.2,5, 0.29,24.9,,,,,,1勝,5,13,A03,,2023104488,4,(美),天間昭一,美浦,ブルースターズファーム,新冠町,ダノンバラード,フロムマイハート,ハーツクライ
202608160402080509,１勝ｸﾗｽ,11:40,３歳以上,芝,1800,7,9,, コスモキャバリエ,牡,4,石神深道,56△,12,106.88,4,62.2,3, 0.40,13.9,,,,,,1勝,5,13,A03,,2022106832,4,(美),室井潔,美浦,ブルースターズファーム,新冠町,ダノンバラード,マーマレードガール,タイキシャトル
202608160402080510,１勝ｸﾗｽ,11:40,３歳以上,芝,1800,7,10,, キシダンチョウ,牡,3,津村明秀, 55 ,4,106.49,2,76.1,1, 0.01,-3.7,,,,,,1勝,5,13,A03,,2023106960,4,(栗),吉岡辰弥,栗東,ノーザンファーム,安平町,ロードカナロア,キャリコ,ディープインパクト
202608160402080511,１勝ｸﾗｽ,11:40,３歳以上,芝,1800,8,11,, カザンラク,牡,4,三浦皇成, 58 ,8,107.11,8,62.1,4, 0.63,14.0,,,,,,1勝,5,13,A03,,2022104666,4,(美),嘉藤貴行,美浦,ノーザンファーム,安平町,シルバーステート,ヴィアンローズ,"Sevres Rose"
202608160402080512,１勝ｸﾗｽ,11:40,３歳以上,芝,1800,8,12,, デイジー,牝,5,田辺裕信, 56 ,16,107.06,6,50.3,6, 0.58,25.8,,,,,,1勝,5,13,A03,,2021104173,4,(美),田中勝春,美浦,千代田牧場,新ひだか町,デクラレーションオブウォー,リボンフラワー,ディープインパクト
202608160402080601,稲妻Ｓ･3勝,14:50,３歳以上,芝,1000,1,1,, トーアアイギス,牝,5,江田照男, 56 ,14,56.31,12,21.9,13, 0.72,58.0,,,,,,3勝,6,13,A04,,2021105334,4,(美),村田一誠,美浦,トーア牧場,豊浦町,レッドファルクス,トーアアテナ,タイキシャトル
202608160402080602,稲妻Ｓ･3勝,14:50,３歳以上,芝,1000,2,2,(地), リュウノタブーク,牝,5,小崎綾也, 56 ,24,55.92,6,39.9,9, 0.33,40.0,,,,,,3勝,6,13,A04,,2021104365,4,(美),伊坂重信,美浦,藤川フアーム,新ひだか町,オルフェーヴル,フレンズ,クロフネ
202608160402080603,稲妻Ｓ･3勝,14:50,３歳以上,芝,1000,3,3,, スコーピオン,牡,5,武藤雅, 58 ,20,56.10,9,39.0,10, 0.51,40.9,,,,,,3勝,6,13,A04,,2021100792,4,(美),武藤善則,美浦,鮫川啓一,浦河町,ビッグアーサー,ラスパジャサーダス,スウェプトオーヴァーボード
202608160402080604,稲妻Ｓ･3勝,14:50,３歳以上,芝,1000,4,4,, ショウナンラスボス,牡,8,野中悠太, 58 ,50,56.09,8,43.1,8, 0.50,36.8,,,,,,3勝,6,13,A04,,2018103926,4,(美),奥村武,美浦,タイヘイ牧場,新ひだか町,ダイワメジャー,プリンセスオブザスターズ,"Sea The Stars"
202608160402080605,稲妻Ｓ･3勝,14:50,３歳以上,芝,1000,4,5,(外),$エコロジーク,牡,4,戸崎圭太, 58 ,11,55.98,7,69.6,2, 0.39,10.3,,,,,,3勝,6,13,A04,,2022110108,4,(栗),森秀行,栗東,"Caldara Farm Inc. & William R. Hilliard Jr.",米,"Twirling Candy","Lily Pod",Bernstein
202608160402080606,稲妻Ｓ･3勝,14:50,３歳以上,芝,1000,5,6,, ベイビーキッス,牝,4,菊沢一樹, 56 ,22,55.65,2,69.5,3, 0.06,10.4,,,,,,3勝,6,13,A04,,2022102514,4,(美),青木孝文,美浦,清水スタッド,様似町,サンダースノー,タイキエイワン,フサイチコンコルド
202608160402080607,稲妻Ｓ･3勝,14:50,３歳以上,芝,1000,5,7,, クーデール,牝,4,木幡巧也, 56 ,13,56.23,11,31.0,11, 0.64,48.9,,,,,,3勝,6,13,A04,,2022100648,4,(栗),坂口智康,栗東,ケイアイファーム,新ひだか町,ロードカナロア,フラーティングアウェイ,"Distorted Humor"
202608160402080608,稲妻Ｓ･3勝,14:50,３歳以上,芝,1000,6,8,, カウスリップ,牝,4,津村明秀, 56 ,12,55.59,1,79.9,1,-0.06,-10.3,,,,,,3勝,6,13,A04,,2022100627,4,(美),中舘英二,美浦,ケイアイファーム,新ひだか町,ロードカナロア,キープセイク,"Sea The Stars"
202608160402080609,稲妻Ｓ･3勝,14:50,３歳以上,芝,1000,6,9,, メイショウキルギス,牡,5,川須栄彦, 58 ,11,56.33,13,59.7,5, 0.74,20.2,,,,,,3勝,6,13,A04,,2021103155,4,(栗),高橋亮,栗東,林孝輝,浦河町,アジアエクスプレス,メイショウアズミノ,ハーツクライ
202608160402080610,稲妻Ｓ･3勝,14:50,３歳以上,芝,1000,7,10,, クールベイビー,牝,5,石橋脩, 56 ,21,55.73,3,46.1,7, 0.14,33.8,,,,,,3勝,6,13,A04,,2021100356,4,(美),矢野英一,美浦,久井牧場,新ひだか町,アルアイン,クールユリア,ケイムホーム
202608160402080611,稲妻Ｓ･3勝,14:50,３歳以上,芝,1000,7,11,(地), モーデン,牡,8,丸山元気, 58 ,38,55.83,5,63.6,4, 0.24,16.3,,,,,,3勝,6,13,A04,,2018100442,4,(栗),加藤公太,栗東,下河辺牧場,日高町,モーリス,マートンパーク,フレンチデピュティ
202608160402080612,稲妻Ｓ･3勝,14:50,３歳以上,芝,1000,8,12,(地), ポッドソル,牡,4,今村聖奈, 58 ,12,56.13,10,30.9,12, 0.54,49.0,,,,,,3勝,6,13,A04,,2022105537,4,(美),手塚貴徳,美浦,社台ファーム,千歳市,オルフェーヴル,モルトアレグロ,Speightstown
202608160402080613,稲妻Ｓ･3勝,14:50,３歳以上,芝,1000,8,13,, トールキン,牡,6,原優介, 58 ,25,55.81,4,55.2,6, 0.22,24.7,,,,,,3勝,6,13,A04,,2020103284,4,(栗),橋田宜長,栗東,ノーザンファーム,安平町,ダイワメジャー,エルビッシュ,キングカメハメハ
202608160402080701,ＮＳＴ賞Ｈ,15:25,３歳以上,ダ,1200,1,1,(外),$エコロガイア,牡,5,江田照男, 55 ,24,71.14,11,49.5,10, 0.51,21.0,,,,,,ｵｰﾌﾟﾝ,7,13,N04,,2021110056,1,(栗),森秀行,栗東,"Spry Family Farm",米,Speightstown,"Charge of Angels","Distorted Humor"
202608160402080702,ＮＳＴ賞Ｈ,15:25,３歳以上,ダ,1200,2,2,(外),$ファムエレガンテ,牝,4,菊沢一樹, 54 ,10,70.91,4,68.7,2, 0.28, 1.8,,,,,,ｵｰﾌﾟﾝ,7,13,N04,,2022110142,1,(栗),中村直也,栗東,"W. S. Farish",米,"Tiz the Law","Twirling Owen","Twirling Candy"
202608160402080703,ＮＳＴ賞Ｈ,15:25,３歳以上,ダ,1200,2,3,, スリーピース,セ,4,木幡巧也, 54 ,24,71.07,9,50.8,8, 0.44,19.7,,,,,,ｵｰﾌﾟﾝ,7,13,N04,,2022104972,1,(美),武井亮,美浦,ノーザンファーム,安平町,ミッキーアイル,ビバリーヒルズ,スニッツェル
202608160402080704,ＮＳＴ賞Ｈ,15:25,３歳以上,ダ,1200,3,4,, サフランヒーロー,セ,5,石神深道, 53 ,21,71.61,15,19.5,15, 0.98,51.0,,,,,,ｵｰﾌﾟﾝ,7,13,N04,,2021100895,1,(美),森一誠,美浦,林農場,浦河町,カレンブラックヒル,サフランブーケ,スターリングローズ
202608160402080705,ＮＳＴ賞Ｈ,15:25,３歳以上,ダ,1200,3,5,(地), コンクイスタ,セ,6,津村明秀, 58 ,24,70.84,3,70.5,1, 0.21,-1.8,,,,,,ｵｰﾌﾟﾝ,7,13,N04,,2020106557,1,(栗),吉岡辰弥,栗東,谷川牧場,浦河町,ロードカナロア,ドリームオブジェニー,Pivotal
202608160402080706,ＮＳＴ賞Ｈ,15:25,３歳以上,ダ,1200,4,6,, ロードフロンティア,牡,5,川須栄彦, 55 ,16,71.19,12,53.8,7, 0.56,16.7,,,,,,ｵｰﾌﾟﾝ,7,13,N04,,2021100161,1,(栗),松下武士,栗東,ケイアイファーム,新ひだか町,ロードカナロア,フラーティングアウェイ,"Distorted Humor"
202608160402080707,ＮＳＴ賞Ｈ,15:25,３歳以上,ダ,1200,4,7,, アッチャゴーラ,牡,6,小崎綾也, 56 ,31,71.02,5,58.8,5, 0.39,11.7,,,,,,ｵｰﾌﾟﾝ,7,13,N04,,2020102843,1,(美),浅利英明,美浦,社台ファーム,千歳市,マインドユアビスケッツ,グラッブユアコート,ゴールドアリュール
202608160402080708,ＮＳＴ賞Ｈ,15:25,３歳以上,ダ,1200,5,8,(外),$アドバンスファラオ,セ,6,原優介, 56 ,30,71.29,14,24.2,14, 0.66,46.3,,,,,,ｵｰﾌﾟﾝ,7,13,N04,,2020110106,1,(栗),森秀行,栗東,"John D. Gunther & American Pharoah Syndicate",米,"American Pharoah","Fair Huntress",Tiznow
202608160402080709,ＮＳＴ賞Ｈ,15:25,３歳以上,ダ,1200,5,9,, ヤマニンアルリフラ,牡,5,戸崎圭太,57.5,20,70.63,1,65.9,3,-0.18, 4.6,,,,,,ｵｰﾌﾟﾝ,7,13,N04,,2021106601,1,(栗),斉藤崇史,栗東,錦岡牧場,新冠町,イスラボニータ,ヤマニンパピオネ,スウェプトオーヴァーボード
