race_id_16,馬番,馬名,美咲印,美咲順位,美咲_勝率,美咲_連対率
2026082207030105,14,マカロンブルー,▲,3,56.50185655326705,61.95427097994086
2026082207030105,12,キャスケード,△,4,57.5833862739028,61.31639855851333
2026082207030105,6,プレデンシア,×,5,48.0084716728978,52.14804440457327
2026082207030105,1,ルージュラボーテ,注,6,47.26125826047562,49.4377848934304
2026082207030105,4,スプレンドーレ,☆,7,45.74731487979356,46.67192165930299
2026082207030105,13,アルムアポジェ,,8,42.48566518616629,46.498199237407505
2026082207030105,5,エルヴィッタ,,9,45.06438262326504,46.27350136159254
2026082207030105,8,ゼフィルス,,10,45.35984054827007,40.59182272884481
2026082207030105,11,ベストレイク,,11,31.26868517726269,33.37191489893192
2026082207030105,9,ノイエンブリエ,,12,31.446250643495482,31.19699407150329
2026082207030105,2,ナイトシンフォニー,,13,28.37809849301839,30.870220839492575
2026082207030105,3,ミーンアロット,,14,31.837597509607157,30.795888057931265
2026082207030105,16,メイショウハネウマ,,15,30.10063784314606,30.404060131456877
2026082207030105,7,ブルーメンフェスト,,16,29.351249425416746,28.062292849129022
2026082207030106,13,ロイスター,◎,1,52.29130091877951,56.949125024392124
2026082207030106,2,ドゥラエテルノ,○,2,46.47129385781995,52.246733476234105
2026082207030106,4,ソルチェリア,▲,3,47.83142227487814,50.22831532916106
2026082207030106,5,スマートスピア,△,4,43.341838596009765,49.53446278769361
2026082207030106,9,ライノ,×,5,41.530781253584266,46.7174269288713
2026082207030106,6,ラマンシュ,注,6,43.44334641049702,46.54904554760249
2026082207030106,11,ブルックリンダンス,☆,7,43.97966235063637,46.33168700759512
2026082207030106,1,ニシノジェダイ,,8,40.911203206140016,44.85398593075805
2026082207030106,12,ソウルアンドジャズ,,9,36.36990676856328,41.72205312653481
2026082207030106,10,タガノアニマシオン,,10,33.82883230205916,38.64465515062419
2026082207030106,8,ビルンバウム,,11,24.302189368216304,32.792536166494344
2026082207030106,3,マヴィ,,12,29.20277006599969,27.649986734787156
2026082207030106,7,タイガースパーク,,13,24.44057673053597,23.733179977816743
2026082207030106,14,ノボリクレバー,,14,14.10696913900838,21.29470215459222
2026082207030107,9,ルグランヴァン,◎,1,53.72388835558397,56.010271400668856
2026082207030107,3,ピエマンソン,○,2,50.040441929636636,51.906409329628744
2026082207030107,4,ヨリノレジェンド,▲,3,41.79120202115483,47.2208283928173
2026082207030107,13,セミマル,△,4,40.55521809893843,45.43444819798443
2026082207030107,16,メイショウカシワデ,×,5,40.532238449134276,43.80583716705488
2026082207030107,14,ナッカーフェイス,注,6,38.03974499648397,41.904385849251845
2026082207030107,5,ジャーヴィス,☆,7,31.60056116984119,36.50195522937722
2026082207030107,7,エムズマインド,,8,30.281663975535402,35.229641820757216
2026082207030107,8,クアトロジャック,,9,26.58817818064232,31.881338425971812
2026082207030107,2,クールブロン,,10,24.23698143787094,31.531861482751474
2026082207030107,15,ギーロカスタル,,11,27.430286690900374,30.63232680965876
2026082207030107,11,サンダーバース,,12,25.154112726721863,29.830721039330466
2026082207030107,12,モンシュマン,,13,26.22280049019717,29.826279996286797
2026082207030107,6,ハリーケーン,,14,25.038368328925216,29.676261884220363
2026082207030107,10,テリフィックプラン,,15,20.604505876722158,25.232991114968435
2026082207030107,1,シゲルソロソロ,,16,16.627776689661626,24.518598022847584
2026082207030108,4,サイモンゼスト,◎,1,44.69947965985527,50.70996579554479
2026082207030108,8,ホールオブミラーズ,○,2,44.07371523836961,49.90616175079129
2026082207030108,2,ヒラボクソライア,▲,3,46.2313243048536,47.105318057144
2026082207030108,5,ブレスドナイル,△,4,39.52574984704941,45.154532869037006
2026082207030108,1,バケラッタ,×,5,42.66539426522599,44.37188129721344
2026082207030108,7,エアフォースワン,注,6,36.16030716904595,44.11139234248952
2026082207030108,10,ガイラルディア,☆,7,36.31634720604687,36.91536936018239
2026082207030108,3,ジーティーパワー,,8,26.784140522845234,32.00158482595165
2026082207030108,9,クラッチスラッガー,,9,30.80401483741251,30.24276493529531
2026082207030108,6,クレスコドルフィン,,10,23.866199218180743,26.799978541409292
2026082207030109,2,ジーククローネ,◎,1,29.78450684225505,33.50495479918552
2026082207030109,4,ロードオールライト,○,2,28.362055085085842,32.19343442385322
2026082207030109,5,キャネル,▲,3,24.733630826396325,27.81122156520438
2026082207030109,3,ライラスター,△,4,22.730139287825875,27.74884432038871
2026082207030109,6,ヴラディア,×,5,20.946064237775637,25.37557026432423
2026082207030109,1,シャンドゥレール,注,6,19.930305941328594,24.918747495184785
2026082207030110,12,レッドホット,◎,1,55.59120535648331,61.39606036257087
2026082207030110,3,マシン,○,2,52.84263212593488,57.867596284341225
2026082207030110,10,アビラーシャ,▲,3,50.902651506982856,54.775154218890385
2026082207030110,1,ゴンタ,△,4,51.18158206885596,54.42700990929053
2026082207030110,2,メイショウソウテン,×,5,51.735997511270085,53.613736150555944
2026082207030110,9,ルファーダ,注,6,47.133086882154906,49.51726975006064
2026082207030110,5,ラテライト,☆,7,40.038227374589894,42.11944770146972
2026082207030110,11,ケイアイワイラーパ,,8,31.937016519017863,33.371325549153326
2026082207030110,7,メイショウクモイ,,9,24.674442526510997,32.447693070914696
2026082207030110,6,シュガーハイ,,10,23.102662281519052,25.603214005325604
2026082207030110,4,ウインドワンピース,,11,16.3015449375906,23.035435764970305
2026082207030110,8,ブルーストレイル,,12,17.629691985330812,22.26951419696139
2026082207030111,12,ハムタン,◎,1,57.20847959663359,64.24972494886318
2026082207030111,3,セルヴァジオ,○,2,48.890735111971715,58.01951222839784
2026082207030111,4,イルミナジーティー,▲,3,51.977229911898156,55.07645526074526
2026082207030111,9,オースミサイファー,△,4,47.52488662114922,53.30462051312437
2026082207030111,13,ララディアーブル,×,5,45.27043637866935,51.050834429979105
2026082207030111,15,ホワイトフレイムス,注,6,46.09427686918048,47.52923778837942
2026082207030111,2,ヴェルサイユシエル,☆,7,42.34094225443372,46.07691739558763
2026082207030111,1,ラヴエナストロ,,8,42.752314407023725,44.012917215078836
2026082207030111,7,アステルディーヴァ,,9,41.958141004729335,43.8047103623235
2026082207030111,8,サルタラリンダ,,10,37.19135555627932,39.95620566241228
2026082207030111,5,エイシンミスリル,,11,32.46979353075833,33.38244831828442
2026082207030111,11,トウカイツバキ,,12,31.922744025219885,33.30748945259302
2026082207030111,6,ワンダーヴァレル,,13,34.1211319248783,32.993335160928986
2026082207030111,10,エイシンニケ,,14,33.33721468918795,31.67108459609496
2026082207030111,14,ポリキポリキ,,15,30.108645400632177,26.82763960774838
2026082207030111,16,ノクスカンパーナ,,16,25.715355229953385,25.905593682184207
2026082207030112,10,ダノンステート,◎,1,49.020013543615605,55.57394137749383
2026082207030112,9,グレンセロース,○,2,48.22826963392753,55.12568236565619
2026082207030112,7,ルージュルガーノ,▲,3,45.49013577897883,51.17851017315235
2026082207030112,4,スイートポメロ,△,4,46.924821594728385,50.20513332631399
2026082207030112,13,レジーナテンペスタ,×,5,50.15220470561811,49.99709293307056
2026082207030112,12,チュウワメロディー,注,6,47.20690912963637,48.51218566304137
2026082207030112,11,アンガーザガール,☆,7,46.106719187219575,47.19953729523051
2026082207030112,17,フェブリノ,,8,41.78870391412961,45.45610825744372
2026082207030112,16,マテンロウノア,,9,33.95355603776147,36.00361308178397
2026082207030112,15,マカホウ,,10,35.58469513128574,34.46224516089794
2026082207030112,1,パラフローラ,,11,32.3992306504574,33.48876125068642
2026082207030112,14,ハナイロマヒナ,,12,34.08917657952018,31.93109119666912
2026082207030112,3,オラロア,,13,29.854592668398045,30.267852469040125
2026082207030112,8,エコロガルダ,,14,33.52565082248443,29.728693028794467
2026082207030112,2,ヒャクギマル,,15,28.259243032867136,29.147974048837018
2026082207030112,18,ロンポワン,,16,29.612880343257032,28.357483536173845
2026082207030112,6,ボールドペイト,,17,26.778356164158495,28.149660438767913
2026082207030112,5,サンジルダール,,18,29.255490096518933,26.523498139606723
