race_id_16,馬番,馬名,美咲印,美咲順位,美咲_勝率,美咲_連対率
2026081604020812,1,ブロッコロ,,10,32.211181032310634,30.853136435184602
2026081604020812,9,ディメンシア,,11,29.885660465920132,30.55607115672313
2026081604020812,6,ギレイ,,12,25.784540432018062,27.981825240980594
2026081604020812,4,パルミエ,,13,27.216556420619973,27.81813474266319
2026081604020812,12,レプレセンタル,,14,23.991214906389686,27.461126247317853
2026081604020812,8,ウィゾマニア,,15,24.07418526518523,24.792299107583993
2026081607020801,4,ナムラメアリー,◎,1,51.437417709113284,59.1983674818214
2026081607020801,9,アームズラムレイ,○,2,51.65684795948844,54.73939273176826
2026081607020801,8,カツダルマ,▲,3,50.30016661196966,54.664841261657635
2026081607020801,5,バクソウシャチョウ,△,4,51.53147140259027,52.39835532095908
2026081607020801,6,ラホーヤアイズ,×,5,48.70049579278601,50.65634627529444
2026081607020801,1,スマートメモリー,注,6,47.597117358051136,49.17171911762943
