レースID(新),レース名,発走時刻,年限定,芝ダ,距離,枠番,馬番,馬記号,馬名,性,齢,騎手,斤量,キャリア(当時/取消等含),マイニング値,マイニング順位,対戦型マイニング値,対戦型マイニング順位,ﾏｲ差,Tﾏ差,指数1,指数2,指数3,指数4,単オッズ,クラス,Ｒ,競走種別C,競走記号コード,着,血統登録番号,重量C,所属,調教師,所属,生産者,産地,種牡馬,母名,母父名
202608220403010711,朱鷺Ｓ(L),15:25,３歳以上,芝,1400,6,11,, デイトナモード,牡,6,杉原誠人, 57 ,22,81.24,15,40.0,14, 0.57,30.3,,,,,82.3,OP(L),7,13,N04,,2020101872,2,(栗),千田輝彦,栗東,チャンピオンズファーム,新ひだか町,アメリカンペイトリオット,セクレタ,スズカマンボ
202608220403010712,朱鷺Ｓ(L),15:25,３歳以上,芝,1400,6,12,, レディマリオン,牝,5,武藤雅, 55 ,17,81.16,14,36.6,17, 0.49,33.7,,,,,53.9,OP(L),7,13,N04,,2021105752,2,(栗),長谷川浩,栗東,ノーザンファーム,安平町,ハービンジャー,プリンセスカメリア,サンデーサイレンス
202608220403010713,朱鷺Ｓ(L),15:25,３歳以上,芝,1400,7,13,, アルテヴェローチェ,牡,4,富田暁, 58 ,12,81.07,11,48.4,8, 0.40,21.9,,,,,31.7,OP(L),7,13,N04,,2022104751,2,(栗),須貝尚介,栗東,ノーザンファーム,安平町,モーリス,クルミネイト,ディープインパクト
202608220403010714,朱鷺Ｓ(L),15:25,３歳以上,芝,1400,7,14,, ランフォーヴァウ,牝,4,石川裕紀, 56 ,12,80.77,2,59.4,5, 0.10,10.9,,,,,13.1,OP(L),7,13,N04,,2022105291,2,(栗),福永祐一,栗東,社台ファーム,千歳市,ロードカナロア,キネオダンサー,ディープインパクト
202608220403010715,朱鷺Ｓ(L),15:25,３歳以上,芝,1400,7,15,, スリールミニョン,牝,4,永島まな, 55 ,15,80.98,6,44.9,11, 0.31,25.4,,,,,24.8,OP(L),7,13,N04,,2022105755,2,(栗),高橋康之,栗東,笹川大晃牧場,森町,ミスターメロディ,ルミノハレブタイ,クロフネ
202608220403010716,朱鷺Ｓ(L),15:25,３歳以上,芝,1400,8,16,, ショウナンザナドゥ,牝,4,吉田豊, 56 ,15,81.04,10,43.2,12, 0.37,27.1,,,,,14.5,OP(L),7,13,N04,,2022105071,2,(栗),松下武士,栗東,ノーザンファーム,安平町,キズナ,ミスエーニョ,Pulpit
202608220403010717,朱鷺Ｓ(L),15:25,３歳以上,芝,1400,8,17,, マサノカナリア,牝,5,津村明秀, 56 ,21,80.88,4,69.0,2, 0.21, 1.3,,,,,13.3,OP(L),7,13,N04,,2021100019,2,(栗),藤野健太,栗東,猪野毛牧場,新ひだか町,シルバーステート,マサノジュエリー,メイショウボーラー
202608220403010718,朱鷺Ｓ(L),15:25,３歳以上,芝,1400,8,18,, タガノアラリア,牡,3,坂井瑠星, 54 ,9,81.00,8,70.3,1, 0.33,-1.3,,,,,6.0,OP(L),7,13,N04,,2023104313,2,(栗),西園翔太,栗東,新冠タガノファーム,新冠町,ミスターメロディ,エイシンジルコン,ディープインパクト
202608220403010801,岩室温泉･2勝,16:00,３歳以上,ダ,1200,1,1,, ヴェントインコーダ,牝,4,丸山元気, 56 ,11,72.18,12,53.7,6, 0.67,21.5,,,,,14.9,2勝,8,13,A03,,2022103195,4,(栗),角田晃一,栗東,三嶋牧場,浦河町,ドレフォン,アイスブレイク,マンハッタンカフェ
202608220403010802,岩室温泉･2勝,16:00,３歳以上,ダ,1200,2,2,, オカメノコイ,牝,4,大野拓弥, 56 ,17,71.63,2,65.5,4, 0.12, 9.7,,,,,21.4,2勝,8,13,A03,,2022106698,4,(美),小笠倫弘,美浦,ハシモトフアーム,新冠町,パイロ,クレオール,チチカステナンゴ
202608220403010803,岩室温泉･2勝,16:00,３歳以上,ダ,1200,2,3,(地), ヴィクトリーロード,牡,6,石川裕紀, 58 ,29,72.01,8,48.5,8, 0.50,26.7,,,,,41.6,2勝,8,13,A03,,2020103931,4,(美),畠山吉宏,美浦,岡田スタツド,新ひだか町,ロードカナロア,ファーゴ,ハーツクライ
202608220403010804,岩室温泉･2勝,16:00,３歳以上,ダ,1200,3,4,, アルジェンタージョ,牝,5,佐藤翔馬, 56 ,28,72.04,10,42.4,11, 0.53,32.8,,,,,41.3,2勝,8,13,A03,,2021103706,4,(美),伊藤圭三,美浦,グランド牧場,新ひだか町,レッドファルクス,アイシークレット,ゴールドアリュール
202608220403010805,岩室温泉･2勝,16:00,３歳以上,ダ,1200,3,5,, キタノライブリー,牝,4,木幡初也, 56 ,17,72.07,11,45.5,10, 0.56,29.7,,,,,42.0,2勝,8,13,A03,,2022106471,4,(美),本間忍,美浦,飛渡牧場,新冠町,アジアエクスプレス,バトルジェジェジェ,ステイゴールド
202608220403010806,岩室温泉･2勝,16:00,３歳以上,ダ,1200,4,6,, リッキースタイル,牡,4,津村明秀, 58 ,17,71.70,3,70.6,2, 0.19, 4.6,,,,,12.5,2勝,8,13,A03,,2022103577,4,(美),水野貴広,美浦,岡田スタツド,新ひだか町,ジャスタウェイ,ラズールリッキー,スタチューオブリバティ
202608220403010807,岩室温泉･2勝,16:00,３歳以上,ダ,1200,4,7,, ハッコウイチウ,牡,4,三浦皇成, 58 ,9,71.82,5,68.8,3, 0.31, 6.4,,,,,18.9,2勝,8,13,A03,,2022104801,4,(栗),杉山晴紀,栗東,ノーザンファーム,安平町,スワーヴリチャード,ザクイーン,ヴィクトワールピサ
202608220403010808,岩室温泉･2勝,16:00,３歳以上,ダ,1200,5,8,, キミハスコール,牡,5,吉田豊, 58 ,19,71.93,7,45.8,9, 0.42,29.4,,,,,39.8,2勝,8,13,A03,,2021104313,4,(美),加藤征弘,美浦,服部牧場,新ひだか町,コパノリッキー,テツナゴオ,ハーツクライ
202608220403010809,岩室温泉･2勝,16:00,３歳以上,ダ,1200,5,9,(地), バンブトンプロ,牡,6,柴田大知, 58 ,31,73.05,15,20.6,15, 1.54,54.6,,,,,83.3,2勝,8,13,A03,,2020106562,4,(美),粕谷昌央,美浦,谷川牧場,浦河町,マクフィ,ニースセブンティン,ナリタトップロード
202608220403010810,岩室温泉･2勝,16:00,３歳以上,ダ,1200,6,10,, プルメリアリノ,牝,3,坂井瑠星, 54 ,6,71.51,1,75.2,1,-0.12,-4.6,,,,,1.6,2勝,8,13,A03,,2023102213,4,(栗),小栗実,栗東,まるとみ冨岡牧場,浦河町,ミスチヴィアスアレックス,プルメリアミコ,ケイムホーム
202608220403010811,岩室温泉･2勝,16:00,３歳以上,ダ,1200,6,11,, マイレーヌ,牝,6,野中悠太, 56 ,35,72.58,14,22.7,14, 1.07,52.5,,,,,41.0,2勝,8,13,A03,,2020104676,4,(美),大和田成,美浦,服部牧場,新ひだか町,ロゴタイプ,ユキノクイーン,タイキシャトル
202608220403010812,岩室温泉･2勝,16:00,３歳以上,ダ,1200,7,12,, レディサン,牝,3,杉原誠人, 54 ,7,72.31,13,35.8,13, 0.80,39.4,,,,,35.4,2勝,8,13,A03,,2023104852,4,(美),栗田徹,美浦,ガーベラパークスタツド,浦河町,パイロ,ノーブルライラック,キンシャサノキセキ
202608220403010813,岩室温泉･2勝,16:00,３歳以上,ダ,1200,7,13,, アクアマリーナ,牝,4,菊沢一樹, 56 ,8,72.03,9,50.7,7, 0.52,24.5,,,,,11.1,2勝,8,13,A03,,2022102026,4,(美),伊坂重信,美浦,豊洋牧場,日高町,シニスターミニスター,コーラルビュー,キングヘイロー
202608220403010814,岩室温泉･2勝,16:00,３歳以上,ダ,1200,8,14,, マクミランテソーロ,牡,5,岩田康誠, 58 ,17,71.76,4,64.7,5, 0.25,10.5,,,,,13.1,2勝,8,13,A03,,2021102276,4,(美),田中剛,美浦,リョーケンファーム,日高町,レッドファルクス,ダラステソーロ,"Cairo Prince"
202608220403010815,岩室温泉･2勝,16:00,３歳以上,ダ,1200,8,15,, ランスオブセヘル,牝,5,斎藤新, 56 ,18,71.92,6,38.8,12, 0.41,36.4,,,,,11.8,2勝,8,13,A03,,2021102754,4,(栗),奥村豊,栗東,金成吉田牧場,浦河町,サトノアラジン,ビシャーラ,Alhaarth
202608220403010901,１勝ｸﾗｽ・牝,16:35,３歳以上,ダ,1800,1,1,, キタノエピックアン,牝,3,上里直汰,50▲,7,114.53,1,71.1,1,-0.43,-5.1,,,,,3.5,1勝,9,13,023,,2023100485,4,(美),萱野浩二,美浦,川向高橋育成牧場,平取町,ベストウォーリア,スールマカロン,ハービンジャー
202608220403010902,１勝ｸﾗｽ・牝,16:35,３歳以上,ダ,1800,2,2,, ヴァイオパイシーズ,牝,4,大野拓弥, 56 ,9,115.71,11,34.8,14, 1.18,36.3,,,,,47.1,1勝,9,13,023,,2022105217,4,(美),和田勇介,美浦,社台ファーム,千歳市,ニューイヤーズデイ,アムールポエジー,ネオユニヴァース
202608220403010903,１勝ｸﾗｽ・牝,16:35,３歳以上,ダ,1800,2,3,(地), グレヴィレア,牝,4,杉原誠人, 56 ,5,116.30,14,47.8,9, 1.77,23.3,,,,,53.9,1勝,9,13,023,,2022105001,4,(美),浅利英明,美浦,ノーザンファーム,安平町,レイデオロ,フロアクラフト,フジキセキ
202608220403010904,１勝ｸﾗｽ・牝,16:35,３歳以上,ダ,1800,3,4,(地),*ツァガーンサル,牝,4,吉田豊, 56 ,7,116.10,13,42.6,11, 1.57,28.5,,,,,29.1,1勝,9,13,023,,2022105095,4,(美),平岩大典,美浦,ノーザンファーム,安平町,"Not This Time",モンゴリアンチャンガ,"Brilliant Speed"
202608220403010905,１勝ｸﾗｽ・牝,16:35,３歳以上,ダ,1800,3,5,, アスパラゴ,牝,3,江田照男, 53 ,9,115.06,5,50.1,8, 0.53,21.0,,,,,44.3,1勝,9,13,023,,2023100332,4,(美),中舘英二,美浦,前川勝春,新ひだか町,カリフォルニアクローム,アルスノヴァ,ダンスインザダーク
202608220403010906,１勝ｸﾗｽ・牝,16:35,３歳以上,ダ,1800,4,6,, マタミカンサン,牝,4,坂井瑠星, 56 ,13,115.20,6,66.0,2, 0.67, 5.1,,,,,5.8,1勝,9,13,023,,2022103785,4,(美),加藤士津,美浦,グランド牧場,新ひだか町,ゴールドドリーム,ホールドミータイト,コマンズ
202608220403010907,１勝ｸﾗｽ・牝,16:35,３歳以上,ダ,1800,4,7,, メリーサウンド,牝,4,田辺裕信, 56 ,16,115.68,10,42.3,12, 1.15,28.8,,,,,11.5,1勝,9,13,023,,2022105516,4,(美),小笠倫弘,美浦,社台ファーム,千歳市,オルフェーヴル,マサノミネルバ,ラムタラ
202608220403010908,１勝ｸﾗｽ・牝,16:35,３歳以上,ダ,1800,5,8,, ガーネットテソーロ,牝,3,佐藤翔馬,50▲,4,114.97,3,55.4,5, 0.44,15.7,,,,,9.9,1勝,9,13,023,,2023106734,4,(美),高木登,美浦,リョーケンファーム,日高町,シルバーステート,アンカーテソーロ,"Giant's Causeway"
202608220403010909,１勝ｸﾗｽ・牝,16:35,３歳以上,ダ,1800,5,9,, ルージュミレネール,牝,4,小崎綾也, 56 ,12,115.46,8,39.6,13, 0.93,31.5,,,,,18.4,1勝,9,13,023,,2022105813,4,(美),古賀慎明,美浦,社台コーポレーション白老ファーム,白老町,スワーヴリチャード,タイムハンドラー,ディープブリランテ
202608220403010910,１勝ｸﾗｽ・牝,16:35,３歳以上,ダ,1800,6,10,, テンクウハット,牝,6,水沼元輝,53▲,22,116.56,15,27.2,15, 2.03,43.9,,,,,44.9,1勝,9,13,023,,2020102081,4,(美),加藤和宏,美浦,広富牧場,日高町,モーリス,ナリタシルエット,フジキセキ
202608220403010911,１勝ｸﾗｽ・牝,16:35,３歳以上,ダ,1800,6,11,, フォンデネージュ,牝,4,酒井学, 56 ,10,115.67,9,45.6,10, 1.14,25.5,,,,,8.5,1勝,9,13,023,,2022105100,4,(美),武井亮,美浦,ノーザンファーム,安平町,ドレフォン,ユキチャン,クロフネ
202608220403010912,１勝ｸﾗｽ・牝,16:35,３歳以上,ダ,1800,7,12,, タマモチョコチップ,牝,3,石田拓郎,51△,6,114.96,2,61.3,3, 0.43, 9.8,,,,,8.4,1勝,9,13,023,,2023104727,4,(美),菊沢隆徳,美浦,守矢牧場,新冠町,クリソベリル,タマモジャイブ,ヘニーヒューズ
202608220403010913,１勝ｸﾗｽ・牝,16:35,３歳以上,ダ,1800,7,13,, オウケンハニー,牝,3,菊沢一樹, 53 ,3,115.05,4,57.6,4, 0.52,13.5,,,,,11.1,1勝,9,13,023,,2023106936,4,(美),岩戸孝樹,美浦,ノーザンファーム,安平町,ダンカーク,オウケンビリーヴ,クロフネ
202608220403010914,１勝ｸﾗｽ・牝,16:35,３歳以上,ダ,1800,8,14,, イージーブリージー,牝,5,石川裕紀, 56 ,19,115.85,12,55.2,6, 1.32,15.9,,,,,29.4,1勝,9,13,023,,2021105035,4,(美),伊坂重信,美浦,社台ファーム,千歳市,トーセンラー,コージーロージー,"Pleasantly Perfect"
202608220403010915,１勝ｸﾗｽ・牝,16:35,３歳以上,ダ,1800,8,15,, グランコネクシオン,牝,5,原優介, 56 ,21,115.21,7,52.8,7, 0.68,18.3,,,,,13.1,1勝,9,13,023,,2021105123,4,(美),畠山吉宏,美浦,社台ファーム,千歳市,ハーツクライ,チャリティーライン,Manduro
202608220403011001,１勝ｸﾗｽ,17:10,３歳以上,芝,1600,1,1,, ラヴスコール,牝,5,斎藤新, 56 ,18,94.88,12,58.1,6, 0.55,15.3,,,,,14.2,1勝,10,13,A03,,2021105473,4,(美),加藤征弘,美浦,ノーザンファーム,安平町,ドゥラメンテ,カレドニアレディ,Firebreak
202608220403011002,１勝ｸﾗｽ,17:10,３歳以上,芝,1600,2,2,, アドマイヤウルトラ,牡,3,坂井瑠星, 55 ,9,94.63,7,63.8,3, 0.30, 9.6,,,,,18.3,1勝,10,13,A03,,2023106836,4,(美),宮田敬介,美浦,ノーザンファーム,安平町,リオンディーズ,アドマイヤシーマ,ディープインパクト
202608220403011003,１勝ｸﾗｽ,17:10,３歳以上,芝,1600,2,3,(地), スピリットサージ,牝,4,江田照男, 56 ,13,94.46,5,42.2,12, 0.13,31.2,,,,,31.9,1勝,10,13,A03,,2022105339,4,(美),室井潔,美浦,社台ファーム,千歳市,ブリックスアンドモルタル,サラフィナ,"Refuse To Bend"
202608220403011004,１勝ｸﾗｽ,17:10,３歳以上,芝,1600,3,4,, ダイヤテソーロ,牝,3,富田暁, 53 ,11,94.33,1,59.8,4,-0.02,13.6,,,,,18.2,1勝,10,13,A03,,2023106747,4,(美),牧光二,美浦,リョーケンファーム,日高町,ダノンバラード,ハピネスフォーユー,"A.P. Indy"
202608220403011005,１勝ｸﾗｽ,17:10,３歳以上,芝,1600,3,5,, ゴールドシーン,セ,6,大野拓弥, 58 ,18,94.75,10,42.9,11, 0.42,30.5,,,,,17.3,1勝,10,13,A03,,2020103727,4,(美),林徹,美浦,ノーザンファーム,安平町,エピファネイア,ローガンサファイア,ダイワメジャー
202608220403011006,１勝ｸﾗｽ,17:10,３歳以上,芝,1600,4,6,, シトラール,牡,5,丸山元気, 58 ,9,94.40,3,48.4,8, 0.07,25.0,,,,,15.1,1勝,10,13,A03,,2021105596,4,(美),古賀大生,美浦,ノーザンファーム,安平町,スワーヴリチャード,ジンジャーパンチ,"Awesome Again"
202608220403011007,１勝ｸﾗｽ,17:10,３歳以上,芝,1600,4,7,, サザンティスプーン,牝,4,石田拓郎,54△,10,95.03,15,21.6,15, 0.70,51.8,,,,,15.8,1勝,10,13,A03,,2022100511,4,(美),鈴木伸尋,美浦,沖田忠幸,新ひだか町,アニマルキングダム,チャノカオリ,ゴールドアリュール
202608220403011008,１勝ｸﾗｽ,17:10,３歳以上,芝,1600,5,8,, ドルビナ,牡,4,木幡初也, 58 ,12,94.90,13,30.8,14, 0.57,42.6,,,,,87.5,1勝,10,13,A03,,2022103394,4,(美),杉浦宏昭,美浦,リトルブルーファーム,清水町,ミッキーグローリー,オヒナサマ,カジノドライヴ
202608220403011009,１勝ｸﾗｽ,17:10,３歳以上,芝,1600,5,9,, ポペット,牝,3,永島まな,51◇,10,94.35,2,59.6,5, 0.02,13.8,,,,,6.4,1勝,10,13,A03,,2023103980,4,(栗),高橋康之,栗東,岩見牧場,新冠町,サトノクラウン,プティシュシュ,エピファネイア
202608220403011010,１勝ｸﾗｽ,17:10,３歳以上,芝,1600,6,10,(地), サトノビーツ,牡,4,野中悠太, 58 ,7,94.95,14,39.7,13, 0.62,33.7,,,,,24.0,1勝,10,13,A03,,2022104746,4,(美),田中博康,美浦,ノーザンファーム,安平町,ドゥラメンテ,クイーンビー2,"Le Havre"
202608220403011011,１勝ｸﾗｽ,17:10,３歳以上,芝,1600,6,11,, ガミーヌ,牝,3,武藤雅, 53 ,10,94.64,8,67.2,2, 0.31, 6.2,,,,,21.6,1勝,10,13,A03,,2023106468,4,(美),水野貴広,美浦,ビッグレッドファーム,新冠町,フィエールマン,ビラゴーティアラ,スターオブコジーン
202608220403011012,１勝ｸﾗｽ,17:10,３歳以上,芝,1600,7,12,, スターエンブレム,牡,4,酒井学, 58 ,11,94.87,11,43.5,10, 0.54,29.9,,,,,27.8,1勝,10,13,A03,,2022105130,4,(美),林徹,美浦,ノーザンファーム,安平町,ロードカナロア,リッスン,"Sadler's Wells"
202608220403011013,１勝ｸﾗｽ,17:10,３歳以上,芝,1600,7,13,, スマイルカーブ,牝,3,菊沢一樹, 53 ,7,94.69,9,47.6,9, 0.36,25.8,,,,,12.0,1勝,10,13,A03,,2023107078,4,(美),小手川準,美浦,ノーザンファーム,安平町,キズナ,スマイルミーティア,チチカステナンゴ
202608220403011014,１勝ｸﾗｽ,17:10,３歳以上,芝,1600,8,14,, タイセイアストロ,牡,3,石川裕紀, 55 ,7,94.44,4,73.4,1, 0.11,-6.2,,,,,2.8,1勝,10,13,A03,,2023103917,4,(美),森一誠,美浦,秋田牧場,新冠町,ミッキーアイル,ネオイリュージョン,ネオユニヴァース
202608220403011015,１勝ｸﾗｽ,17:10,３歳以上,芝,1600,8,15,, ツインピークス,牝,4,田辺裕信, 56 ,15,94.61,6,50.6,7, 0.28,22.8,,,,,7.5,1勝,10,13,A03,,2022104179,4,(美),千葉直人,美浦,千代田牧場,新ひだか町,ミスターメロディ,ミルフィアタッチ,キングカメハメハ
202608220403011101,未勝利,17:40,３歳,芝,2000,1,1,, イントゥゴールデン,牡,3,柴田大知, 57 ,9,124.61,12,19.3,12, 3.59,57.3,,,,,54.8,未勝利,11,12,A03,,2023104288,3,(美),和田雄二,美浦,中本牧場,新冠町,ミスチヴィアスアレックス,マリーゴールド,スピルバーグ
202608220403011102,未勝利,17:40,３歳,芝,2000,2,2,, シルバープレミア,牝,3,上里直汰,52▲,5,122.11,4,66.2,3, 1.09,10.4,,,,,16.1,未勝利,11,12,A03,,2023105576,3,(美),西田雄一,美浦,隆栄牧場,新冠町,ワールドプレミア,ジョリーザスターズ,"Sea The Stars"
202608220403011103,未勝利,17:40,３歳,芝,2000,3,3,, クリスタルドレス,牝,3,江田照男, 55 ,9,121.02,1,76.6,1,-0.93,-9.8,,,,,2.5,未勝利,11,12,A03,,2023107406,3,(美),高橋文雅,美浦,T.Mファーム,浦河町,ジャスタウェイ,クレバークリス,クロフネ
202608220403011104,未勝利,17:40,３歳,芝,2000,4,4,, セレスティアハート,牝,3,野中悠太, 55 ,2,122.13,6,48.3,8, 1.11,28.3,,,,,24.3,未勝利,11,12,A03,,2023100186,3,(美),的場均,美浦,タガミファーム,新ひだか町,モズアスコット,プリンセスフローラ,キングカメハメハ
202608220403011105,未勝利,17:40,３歳,芝,2000,5,5,, ナイトバード,牡,3,菊沢一樹, 57 ,6,121.95,2,66.8,2, 0.93, 9.8,,,,,5.1,未勝利,11,12,A03,,2023103429,3,(美),中舘英二,美浦,社台ファーム,千歳市,キズナ,シングフォーユー,ジャスタウェイ
202608220403011106,未勝利,17:40,３歳,芝,2000,5,6,, コールリッジ,牡,3,石神深道,55△,4,122.64,8,28.1,11, 1.62,48.5,,,,,9.9,未勝利,11,12,A03,,2023106338,3,(美),林徹,美浦,酒井牧場,浦河町,アルバート,モーニングフェイス,スペシャルウィーク
202608220403011107,未勝利,17:40,３歳,芝,2000,6,7,, ワンダースアン,牝,3,永島まな,53◇,4,122.95,9,54.8,5, 1.93,21.8,,,,,13.7,未勝利,11,12,A03,,2023101639,3,(栗),斉藤崇史,栗東,秋場牧場,浦河町,デクラレーションオブウォー,ワンダーショコラ,マンハッタンカフェ
202608220403011108,未勝利,17:40,３歳,芝,2000,6,8,, ハルノアメ,牡,3,佐藤翔馬,54▲,8,122.12,5,59.8,4, 1.10,16.8,,,,,9.0,未勝利,11,12,A03,,2023104002,3,(美),上原博之,美浦,大林ファーム,新冠町,ダノンバラード,スプリングガール,トーセンブライト
202608220403011109,未勝利,17:40,３歳,芝,2000,7,9,(外),$ピコブロッサム,牝,3,丸田恭介, 53 ,3,123.77,11,45.2,9, 2.75,31.4,,,,,8.5,未勝利,11,12,A03,,2023107510,3,(美),伊藤大士,美浦,"Dalanna Bloodstock Pty Ltd & J E Abrahams Pty Ltd",新,"Ocean Park","Toffee Nose","Toorak Toff"
202608220403011110,未勝利,17:40,３歳,芝,2000,7,10,, コスモアンタレス,牡,3,武藤雅, 57 ,6,122.98,10,33.8,10, 1.96,42.8,,,,,21.9,未勝利,11,12,A03,,2023104023,3,(美),和田勇介,美浦,カミイスタット,新冠町,ベンバトル,スコルピオンキッス,"French Deputy"
202608220403011111,未勝利,17:40,３歳,芝,2000,8,11,, ラウターユーベル,牡,3,小林脩斗, 57 ,7,122.02,3,51.1,6, 1.00,25.5,,,,,20.6,未勝利,11,12,A03,,2023102358,3,(美),青木孝文,美浦,岡田スタツド,新ひだか町,ミッキーグローリー,アワフレイム,Stroll
202608220403011112,未勝利,17:40,３歳,芝,2000,8,12,, ヴォンサクレ,牡,3,原優介, 57 ,7,122.62,7,49.3,7, 1.60,27.3,,,,,21.9,未勝利,11,12,A03,,2023100651,3,(美),勢司和浩,美浦,荒井ファーム,日高町,アルアイン,アンジュデュバン,ハーツクライ
202608220403011201,未勝利,18:10,３歳,ダ,1200,1,1,, モーリア,牝,3,嶋田純次, 55 ,3,73.05,10,38.3,10, 0.97,49.1,,,,,21.3,未勝利,12,12,A03,,2023103602,3,(美),伊藤大士,美浦,社台ファーム,千歳市,モーリス,レッドフィオナ,ステイゴールド
202608220403011202,未勝利,18:10,３歳,ダ,1200,2,2,, セイウンヤオヨロズ,牡,3,佐藤翔馬,54▲,12,72.52,2,74.6,3, 0.44,12.8,,,,,7.0,未勝利,12,12,A03,,2023100006,3,(美),上原博之,美浦,稲葉牧場,新ひだか町,セイウンコウセイ,エテ,Congrats
202608220403011203,未勝利,18:10,３歳,ダ,1200,2,3,, プリンセスダーコ,牝,3,丸田恭介, 55 ,9,72.77,5,56.2,6, 0.69,31.2,,,,,24.0,未勝利,12,12,A03,,2023109055,3,(美),清水英克,美浦,ワールドファーム,青森県,マクフィ,エイシンエトワール,ディープインパクト
202608220403011204,未勝利,18:10,３歳,ダ,1200,3,4,, オレンジリバー,牝,3,石田拓郎,53△,7,72.80,6,56.1,7, 0.72,31.3,,,,,16.4,未勝利,12,12,A03,,2023103727,3,(美),黒岩陽一,美浦,追分ファーム,安平町,スワーヴリチャード,リフタスフェルト,ヨハネスブルグ
202608220403011205,未勝利,18:10,３歳,ダ,1200,3,5,, ディサイドオンミー,牝,3,小林脩斗, 55 ,7,72.91,9,46.6,9, 0.83,40.8,,,,,24.9,未勝利,12,12,A03,,2023103518,3,(美),堀内岳志,美浦,社台ファーム,千歳市,ベンバトル,ファビュラスセンス,グラスワンダー
202608220403011206,未勝利,18:10,３歳,ダ,1200,4,6,, ライヴマティーニ,牝,3,谷原柚希,51★,4,73.82,14,21.1,15, 1.74,66.3,,,,,23.1,未勝利,12,12,A03,,2023102925,3,(美),尾形和幸,美浦,千代田牧場,新ひだか町,ゴールドドリーム,ハートオブマイン,ルーラーシップ
202608220403011207,未勝利,18:10,３歳,ダ,1200,4,7,, ミセスヴェルデ,牝,3,上里直汰,52▲,1,72.90,8,58.2,5, 0.82,29.2,,,,,32.2,未勝利,12,12,A03,,2023101895,3,(美),栗田徹,美浦,吉田ファーム,浦河町,モーリス,サクセスシルエット,ディープインパクト
202608220403011208,未勝利,18:10,３歳,ダ,1200,5,8,, フィレルレーヴ,牝,3,木幡初也, 55 ,2,74.22,15,23.6,14, 2.14,63.8,,,,,22.1,未勝利,12,12,A03,,2023104351,3,(美),竹内正洋,美浦,新冠橋本牧場,新冠町,ドレフォン,ルトロヴァイユ,エピファネイア
202608220403011209,未勝利,18:10,３歳,ダ,1200,5,9,, ジュンヴィヴァン,牡,3,小崎綾也, 57 ,2,73.26,11,35.6,11, 1.18,51.8,,,,,20.7,未勝利,12,12,A03,,2023106770,3,(美),伊坂重信,美浦,和田洋平,新ひだか町,ジュンツバサ,ジュンクミチャン,ネオユニヴァース
202608220403011210,未勝利,18:10,３歳,ダ,1200,6,10,(外),$ミスタートントン,牡,3,三浦皇成, 57 ,8,72.08,1,87.4,1,-0.44,-12.0,,,,,2.3,未勝利,12,12,A03,,2023107532,3,(美),勢司和浩,美浦,"Dominique Damico",米,"Mo Town","Breezing Bye","City Zip"
202608220403011211,未勝利,18:10,３歳,ダ,1200,6,11,, モリガン,牝,3,水沼元輝,52▲,1,73.73,13,24.7,13, 1.65,62.7,,,,,39.3,未勝利,12,12,A03,,2023102254,3,(美),柄崎将寿,美浦,宮内牧場,浦河町,アジアエクスプレス,ミク,キングズベスト
202608220403011212,未勝利,18:10,３歳,ダ,1200,7,12,, ジャメビュ,牝,3,原優介, 55 ,12,72.62,3,75.4,2, 0.54,12.0,,,,,6.5,未勝利,12,12,A03,,2023102401,3,(美),佐藤吉勝,美浦,岡田スタツド,新ひだか町,ダノンレジェンド,ハルシュタット,ファスリエフ
202608220403011213,未勝利,18:10,３歳,ダ,1200,7,13,, ニットウライズ,牡,3,吉田豊, 57 ,3,72.76,4,49.7,8, 0.68,37.7,,,,,35.1,未勝利,12,12,A03,,2023104975,3,(美),高橋文雅,美浦,日東牧場,浦河町,ダノンプレミアム,ガチコ,プリサイスエンド
202608220403011214,未勝利,18:10,３歳,ダ,1200,8,14,, アリアーネ,牝,3,菅原隆一, 55 ,2,73.48,12,30.2,12, 1.40,57.2,,,,,82.0,未勝利,12,12,A03,,2023100856,3,(美),鈴木慎太,美浦,小西章,日高町,スノードラゴン,ダンシングヒロイン,トワイニング
202608220403011215,未勝利,18:10,３歳,ダ,1200,8,15,, テリオスレイ,牝,3,坂井瑠星, 55 ,2,72.88,7,71.6,4, 0.80,15.8,,,,,9.9,未勝利,12,12,A03,,2023106854,3,(美),田島俊明,美浦,ノーザンファーム,安平町,ルーラーシップ,アンジュシャルマン,マンハッタンカフェ
202608220703010101,未勝利*,09:50,２歳,芝,1600,1,1,, タナコクシテンホウ,牡,2,幸英明, 55 ,2,93.89,5,57.6,5, 0.17,13.3,,,,,8.1,未勝利,1,11,A03,,2024101174,3,(栗),大根田裕,栗東,門別牧場,日高町,アルアイン,エムオービーナス,グラスワンダー
202608220703010102,未勝利*,09:50,２歳,芝,1600,2,2,, クールタロウ,牡,2,吉村誠之, 55 ,2,93.76,2,64.9,3, 0.04, 6.0,,,,,4.9,未勝利,1,11,A03,,2024105496,3,(栗),宮地貴稔,栗東,久井牧場,新ひだか町,デクラレーションオブウォー,クールティアラ,アルデバラン2
