レースID(新),レース名,発走時刻,年限定,芝ダ,距離,枠番,馬番,馬記号,馬名,性,齢,騎手,斤量,キャリア(当時/取消等含),マイニング値,マイニング順位,対戦型マイニング値,対戦型マイニング順位,ﾏｲ差,Tﾏ差,指数1,指数2,指数3,指数4,単オッズ,クラス,Ｒ,競走種別C,競走記号コード,着,血統登録番号,重量C,所属,調教師,所属,生産者,産地,種牡馬,母名,母父名
202608230102020711,１勝ｸﾗｽ,13:25,３歳以上,ダ,2400,8,11,(地), ブーケドグレイス,牝,5,横山琉人, 56 ,22,157.75,4,29.6,10, 1.66,43.4,,,,,,1勝,7,13,A03,,2021102494,4,(美),相沢郁,美浦,小田牧場,様似町,ヴァンセンヌ,グレースローラ,アサクサデンエン
202608230102020801,１勝ｸﾗｽ,14:00,３歳以上,芝,1800,1,1,, シニャンガ,牝,3,岩田望来, 53 ,4,108.72,5,74.0,1, 0.66,-6.8,,,,,,1勝,8,13,003,,2023107024,4,(美),鹿戸雄一,美浦,ノーザンファーム,安平町,ロードカナロア,ザズー,Tapit
202608230102020802,１勝ｸﾗｽ,14:00,３歳以上,芝,1800,2,2,, サクラアドリア,牡,4,武豊, 58 ,11,108.62,3,49.5,5, 0.56,24.5,,,,,,1勝,8,13,003,,2022104092,4,(美),尾関知人,美浦,谷岡牧場,新ひだか町,イスラボニータ,サクラフルーレ,マンハッタンカフェ
202608230102020803,１勝ｸﾗｽ,14:00,３歳以上,芝,1800,3,3,, ブランヴァンダイク,牡,3,小沢大仁, 55 ,5,109.32,9,46.2,7, 1.26,27.8,,,,,,1勝,8,13,003,,2023107194,4,(栗),辻野泰之,栗東,ノーザンファーム,安平町,エピファネイア,ブランノワール,ロードカナロア
202608230102020804,１勝ｸﾗｽ,14:00,３歳以上,芝,1800,4,4,, シャルムグリーン,牡,3,吉村智洋, 55 ,9,108.06,1,38.1,8,-0.26,35.9,,,,,,1勝,8,13,003,,2023101459,4,(美),相沢郁,美浦,本間牧場,日高町,スワーヴリチャード,ファータグリーン,タニノギムレット
202608230102020805,１勝ｸﾗｽ,14:00,３歳以上,芝,1800,5,5,, ララオウ,牝,3,小林美駒,50▲,2,109.59,11,35.2,9, 1.53,38.8,,,,,,1勝,8,13,003,,2023105981,4,(栗),須貝尚介,栗東,"Yogibo Versailles Stable",日高町,エタリオウ,ミスキララ,ファスリエフ
202608230102020806,１勝ｸﾗｽ,14:00,３歳以上,芝,1800,6,6,, ピティロディア,牡,4,ヘルナン, 58 ,19,109.25,7,49.2,6, 1.19,24.8,,,,,,1勝,8,13,003,,2022105400,4,(美),室井潔,美浦,社台ファーム,千歳市,キンシャサノキセキ,ダノンフローラ,アグネスタキオン
202608230102020807,１勝ｸﾗｽ,14:00,３歳以上,芝,1800,6,7,, ジェルブロア,牝,4,松山弘平, 56 ,9,108.67,4,67.2,2, 0.61, 6.8,,,,,,1勝,8,13,003,,2022106618,4,(栗),矢作芳人,栗東,ノースヒルズ,新冠町,キズナ,イングランドローズ,Dansili
202608230102020808,１勝ｸﾗｽ,14:00,３歳以上,芝,1800,7,8,, ダノンプレサージュ,牝,3,横山典弘, 53 ,6,108.32,2,64.9,4, 0.26, 9.1,,,,,,1勝,8,13,003,,2023105295,4,(美),大竹正博,美浦,ノーザンファーム,安平町,サートゥルナーリア,シーウィルレイン,"Manhattan Rain"
202608230102020809,１勝ｸﾗｽ,14:00,３歳以上,芝,1800,7,9,, マイネルシンベリン,牡,3,丹内祐次, 55 ,10,108.74,6,66.9,3, 0.68, 7.1,,,,,,1勝,8,13,003,,2023100207,4,(美),武市康男,美浦,築紫洋,新ひだか町,リオンディーズ,フォトジェニック,Sinndar
202608230102020810,１勝ｸﾗｽ,14:00,３歳以上,芝,1800,8,10,, ゴールドジェスター,セ,4,黛弘人, 58 ,10,109.26,8,34.0,10, 1.20,40.0,,,,,,1勝,8,13,003,,2022106846,4,(美),中川公成,美浦,北勝ファーム,新冠町,シルバーステート,ゴールドシスター,スクリーンヒーロー
202608230102020811,１勝ｸﾗｽ,14:00,３歳以上,芝,1800,8,11,, ソワンドヴィクター,牝,3,長浜鴻緒,52☆,8,109.55,10,24.2,11, 1.49,49.8,,,,,,1勝,8,13,003,,2023102783,4,(美),高橋文雅,美浦,CRステーブル,新ひだか町,アメリカンペイトリオット,トーセンウィズダム,トーセンロレンス
202608230102020901,ルスツ特･1勝,14:35,３歳以上,芝,2000,1,1,, アドミラルシップ,牡,5,レーン, 58 ,25,121.83,10,55.1,6, 0.99,19.9,,,,,,1勝,9,13,A03,,2021102708,4,(美),相沢郁,美浦,杵臼牧場,浦河町,ゴールドシップ,ヴィーヴァブーケ,キングカメハメハ
202608230102020902,ルスツ特･1勝,14:35,３歳以上,芝,2000,2,2,, ハルフロンティア,牡,4,松山弘平, 58 ,18,121.14,4,75.0,1, 0.30,-12.2,,,,,,1勝,9,13,A03,,2022104724,4,(栗),池添学,栗東,ノーザンファーム,安平町,レイデオロ,カンデラ,ダイワメジャー
202608230102020903,ルスツ特･1勝,14:35,３歳以上,芝,2000,3,3,, デルシエロ,牡,5,丹内祐次, 58 ,32,121.76,9,61.7,3, 0.92,13.3,,,,,,1勝,9,13,A03,,2021103520,4,(栗),清水久詞,栗東,岡田スタツド,新ひだか町,レイデオロ,ネオヴィクトリア,ディープインパクト
202608230102020904,ルスツ特･1勝,14:35,３歳以上,芝,2000,4,4,(地), グランツローゼ,牝,4,河原田菜, 56 ,19,122.11,13,21.9,13, 1.27,53.1,,,,,,1勝,9,13,A03,,2022106824,4,(美),和田雄二,美浦,ブルースターズファーム,新冠町,ゴールドシップ,ゲハイムローゼ,ロージズインメイ
202608230102020905,ルスツ特･1勝,14:35,３歳以上,芝,2000,4,5,, エチゴドラゴン,牡,3,武豊, 55 ,6,120.97,2,60.5,5, 0.13,14.5,,,,,,1勝,9,13,A03,,2023102810,4,(栗),宮本博,栗東,タイヘイ牧場,新ひだか町,リアルスティール,ラハイナ2,"Milt's Overture"
202608230102020906,ルスツ特･1勝,14:35,３歳以上,芝,2000,5,6,, マイネルマスター,牡,3,ロイド, 55 ,9,121.90,11,40.7,10, 1.06,34.3,,,,,,1勝,9,13,A03,,2023106439,4,(美),青木孝文,美浦,ビッグレッドファーム,新冠町,シルバーステート,コスモバルバラ,ロージズインメイ
202608230102020907,ルスツ特･1勝,14:35,３歳以上,芝,2000,5,7,, ドーギッド,牝,4,小沢大仁, 56 ,16,121.50,6,43.3,9, 0.66,31.7,,,,,,1勝,9,13,A03,,2022105766,4,(栗),矢作芳人,栗東,社台コーポレーション白老ファーム,白老町,オルフェーヴル,インフレキシビリティ,"Scat Daddy"
202608230102020908,ルスツ特･1勝,14:35,３歳以上,芝,2000,6,8,, ジャケットポケット,牡,3,岩田康誠, 55 ,7,120.84,1,46.4,8,-0.13,28.6,,,,,,1勝,9,13,A03,,2023100615,4,(美),奥村武,美浦,天羽禮治,日高町,レイデオロ,サピアウォーフ,クロフネ
202608230102020909,ルスツ特･1勝,14:35,３歳以上,芝,2000,6,9,, サイン,牡,3,岩田望来, 55 ,8,121.66,7,61.6,4, 0.82,13.4,,,,,,1勝,9,13,A03,,2023106866,4,(栗),佐藤悠太,栗東,ノーザンファーム,安平町,キセキ,イヴ,ダイワメジャー
202608230102020910,ルスツ特･1勝,14:35,３歳以上,芝,2000,7,10,, ユメシルベ,牝,3,長浜鴻緒, 53 ,10,121.70,8,35.3,12, 0.86,39.7,,,,,,1勝,9,13,A03,,2023106412,4,(美),粕谷昌央,美浦,サカイファーム,新ひだか町,ウインブライト,キーパップ,フレンチデピュティ
202608230102020911,ルスツ特･1勝,14:35,３歳以上,芝,2000,7,11,, メイショウテンク,牡,3,吉田隼人, 55 ,9,121.10,3,62.8,2, 0.26,12.2,,,,,,1勝,9,13,A03,,2023105021,4,(栗),荒川義之,栗東,三嶋牧場,浦河町,ポエティックフレア,フェルトベルク,ブラックタイド
202608230102020912,ルスツ特･1勝,14:35,３歳以上,芝,2000,8,12,, ダノンシーホーク,牡,3,松本大輝, 55 ,5,121.99,12,38.2,11, 1.15,36.8,,,,,,1勝,9,13,A03,,2023103470,4,(栗),大久保龍,栗東,社台ファーム,千歳市,ダノンスマッシュ,ダノンジャンヌ,ディープインパクト
202608230102020913,ルスツ特･1勝,14:35,３歳以上,芝,2000,8,13,, エイシンインアウト,牡,3,横山琉人, 55 ,5,121.32,5,46.8,7, 0.48,28.2,,,,,,1勝,9,13,A03,,2023105521,4,(栗),中尾秀正,栗東,木田牧場,新ひだか町,サトノダイヤモンド,トピカ2,Whipper
202608230102021001,WASJ第３･2勝,15:10,３歳以上,ダ,1700,1,1,, ローズマイスター,牡,4,武豊, 58 ,21,106.36,1,63.0,5,-0.37,11.3,,,,,,2勝,10,13,A03,,2022104419,4,(美),黒岩陽一,美浦,フジワラフアーム,新ひだか町,ドレフォン,ロゼラニ,ブラックタイド
202608230102021002,WASJ第３･2勝,15:10,３歳以上,ダ,1700,2,2,, クリノラピダス,牡,4,ヴェロン, 58 ,18,108.13,14,30.5,12, 1.77,43.8,,,,,,2勝,10,13,A03,,2022109038,4,(栗),谷潔,栗東,北村牧場,青森県,マクフィ,リキサンエルピーダ,ネオユニヴァース
202608230102021003,WASJ第３･2勝,15:10,３歳以上,ダ,1700,3,3,, ハイクオリティ,牡,4,フーリー, 58 ,18,107.07,7,73.0,2, 0.71, 1.3,,,,,,2勝,10,13,A03,,2022106924,4,(栗),今野貞一,栗東,松浦牧場,新冠町,リアルスティール,フジミ,ロードカナロア
202608230102021004,WASJ第３･2勝,15:10,３歳以上,ダ,1700,3,4,, セイントホース,牡,3,横山武史, 56 ,9,106.74,3,74.3,1, 0.38,-1.3,,,,,,2勝,10,13,A03,,2023103176,4,(栗),谷潔,栗東,フジワラフアーム,新ひだか町,ミスターメロディ,ヤマカツオーキッド,ダンスインザダーク
202608230102021005,WASJ第３･2勝,15:10,３歳以上,ダ,1700,4,5,, オーロラアーク,牝,7,ヘルナン, 56 ,37,107.80,13,24.0,13, 1.44,50.3,,,,,,2勝,10,13,A03,,2019102186,4,(美),石栗龍彦,美浦,豊洋牧場,日高町,クリエイター2,ユニバーサルビーチ,ネオユニヴァース
202608230102021006,WASJ第３･2勝,15:10,３歳以上,ダ,1700,4,6,, ユウェンタース,牝,4,ルメール, 56 ,16,107.27,10,35.0,11, 0.91,39.3,,,,,,2勝,10,13,A03,,2022103515,4,(栗),宮徹,栗東,岡田スタツド,新ひだか町,マインドユアビスケッツ,シグルーン,アイルハヴアナザー
202608230102021007,WASJ第３･2勝,15:10,３歳以上,ダ,1700,5,7,, レッドライトニング,牡,5,レーン, 58 ,23,106.82,4,45.3,9, 0.46,29.0,,,,,,2勝,10,13,A03,,2021102200,4,(美),浅利英明,美浦,門別牧場,日高町,エイシンフラッシュ,ブランシェール,ディープインパクト
202608230102021008,WASJ第３･2勝,15:10,３歳以上,ダ,1700,5,8,, ハヤブサオヒメサマ,牝,4,松山弘平, 56 ,13,107.03,5,66.2,3, 0.67, 8.1,,,,,,2勝,10,13,A03,,2022105973,4,(栗),渡辺薫彦,栗東,レイクヴィラファーム,洞爺湖町,ロードカナロア,フェアリーダンス,アグネスタキオン
202608230102021009,WASJ第３･2勝,15:10,３歳以上,ダ,1700,6,9,, ヒミノエトワール,牝,4,ロイド, 56 ,13,106.73,2,57.7,6, 0.37,16.6,,,,,,2勝,10,13,A03,,2022102388,4,(栗),宮地貴稔,栗東,原田新治,平取町,パイロ,ヒミノプリンセス,マンハッタンカフェ
202608230102021010,WASJ第３･2勝,15:10,３歳以上,ダ,1700,6,10,, カスバートテソーロ,牝,4,ナレドゥ, 56 ,15,107.22,9,54.0,8, 0.86,20.3,,,,,,2勝,10,13,A03,,2022102263,4,(美),畠山吉宏,美浦,リョーケンファーム,日高町,ゴールドアクター,パテオドバテール,Shirocco
202608230102021011,WASJ第３･2勝,15:10,３歳以上,ダ,1700,7,11,, アオハルブルース,牡,3,吉村智洋, 56 ,8,107.09,8,64.4,4, 0.73, 9.9,,,,,,2勝,10,13,A03,,2023102313,4,(美),栗田徹,美浦,石川牧場,新ひだか町,ゴールドドリーム,ニジノムコウ,Flatter
202608230102021012,WASJ第３･2勝,15:10,３歳以上,ダ,1700,7,12,, ヒルノピレネー,牡,6,川田将雅, 58 ,26,107.28,11,55.3,7, 0.92,19.0,,,,,,2勝,10,13,A03,,2020100673,4,(栗),北出成人,栗東,桑田牧場,浦河町,ジャスタウェイ,ヴォルカン,ロードカナロア
202608230102021013,WASJ第３･2勝,15:10,３歳以上,ダ,1700,8,13,, マーシヴィガラス,牡,6,岩田望来, 58 ,24,107.55,12,21.2,14, 1.19,53.1,,,,,,2勝,10,13,A03,,2020104099,4,(美),的場均,美浦,桑嶋峰雄,新ひだか町,ネロ,スケッチーヴュー,ホワイトマズル
202608230102021014,WASJ第３･2勝,15:10,３歳以上,ダ,1700,8,14,(地), ウインハルモニア,牝,4,横山典弘, 56 ,10,107.06,6,35.5,10, 0.70,38.8,,,,,,2勝,10,13,A03,,2022105610,4,(美),柄崎将寿,美浦,新井牧場,むかわ町,サンダースノー,スリーアフロディテ,スズカマンボ
202608230102021101,キーンラG3,15:45,３歳以上,芝,1200,1,1,, ナムラクララ,牝,4,浜中俊, 55 ,15,68.64,5,44.1,12, 0.63,27.3,,,,,,Ｇ３,11,13,N01,,2022102887,2,(栗),長谷川浩,栗東,谷川牧場,浦河町,アドマイヤマーズ,サンクイーン2,"Storm Cat"
202608230102021102,キーンラG3,15:45,３歳以上,芝,1200,1,2,, ルシード,牡,4,レーン, 57 ,17,68.77,8,53.2,5, 0.76,18.2,,,,,,Ｇ３,11,13,N01,,2022103592,2,(美),田島俊明,美浦,岡田スタツド,新ひだか町,スクリーンヒーロー,ローゼンタール,ロージズインメイ
202608230102021103,キーンラG3,15:45,３歳以上,芝,1200,2,3,, パンジャタワー,牡,4,松山弘平, 58 ,10,68.01,1,71.3,2,-0.49, 0.1,,,,,,Ｇ３,11,13,N01,,2022101732,2,(栗),橋口慎介,栗東,チャンピオンズファーム,新ひだか町,タワーオブロンドン,クラークスデール,ヴィクトワールピサ
202608230102021104,キーンラG3,15:45,３歳以上,芝,1200,2,4,, エーティーマクフィ,牡,7,富田暁, 57 ,33,69.01,12,46.9,10, 1.00,24.5,,,,,,Ｇ３,11,13,N01,,2019105859,2,(栗),武英智,栗東,岡田牧場,新ひだか町,マクフィ,テンシンランマン,ハーツクライ
202608230102021105,キーンラG3,15:45,３歳以上,芝,1200,3,5,, ゾンニッヒ,牡,8,ロイド, 57 ,38,69.47,16,59.5,4, 1.46,11.9,,,,,,Ｇ３,11,13,N01,,2018101343,2,(栗),池江泰寿,栗東,坂東牧場,平取町,ラブリーデイ,エンドレスノット,ディープインパクト
202608230102021106,キーンラG3,15:45,３歳以上,芝,1200,3,6,, ジョーメッドヴィン,牡,5,吉村智洋, 57 ,33,68.78,9,43.4,13, 0.77,28.0,,,,,,Ｇ３,11,13,N01,,2021100522,2,(栗),清水久詞,栗東,山際牧場,新ひだか町,ドレフォン,ジョーアラマート,キングヘイロー
202608230102021107,キーンラG3,15:45,３歳以上,芝,1200,4,7,, マイネルジェロディ,牡,8,ヘルナン, 57 ,37,69.43,15,22.2,16, 1.42,49.2,,,,,,Ｇ３,11,13,N01,,2018102155,2,(美),室井潔,美浦,ビッグレッドファーム,新冠町,スクリーンヒーロー,マイネエレーナ,ロージズインメイ
202608230102021108,キーンラG3,15:45,３歳以上,芝,1200,4,8,, ウインカーネリアン,牡,9,三浦皇成, 59 ,36,69.20,14,71.4,1, 1.19,-0.1,,,,,,Ｇ３,11,13,N01,,2017101429,2,(美),鹿戸雄一,美浦,コスモヴューファーム,新冠町,スクリーンヒーロー,コスモクリスタル,マイネルラヴ
202608230102021109,キーンラG3,15:45,３歳以上,芝,1200,5,9,, イツモニコニコ,牝,5,ナレドゥ, 55 ,20,68.62,4,46.9,10, 0.61,24.5,,,,,,Ｇ３,11,13,N01,,2021107063,2,(栗),浜田多実,栗東,メイタイファーム,新冠町,ビッグアーサー,オルトリンデ,ダンスインザダーク
202608230102021110,キーンラG3,15:45,３歳以上,芝,1200,5,10,, ダノンマッキンリー,牡,5,池添謙一, 57 ,20,68.74,7,50.8,7, 0.73,20.6,,,,,,Ｇ３,11,13,N01,,2021105774,2,(栗),藤原英昭,栗東,ノーザンファーム,安平町,モーリス,ホームカミングクイーン,"Holy Roman Emperor"
202608230102021111,キーンラG3,15:45,３歳以上,芝,1200,6,11,, リラエンブレム,牡,4,ルメール, 57 ,6,68.68,6,41.0,14, 0.67,30.4,,,,,,Ｇ３,11,13,N01,,2022104922,2,(栗),武幸四郎,栗東,ノーザンファーム,安平町,キズナ,デルフィニア2,Galileo
202608230102021112,キーンラG3,15:45,３歳以上,芝,1200,6,12,, レッドアヴァンティ,牡,7,岩田康誠, 57 ,23,69.15,13,32.0,15, 1.14,39.4,,,,,,Ｇ３,11,13,N01,,2019103594,2,(美),尾関知人,美浦,杵臼牧場,浦河町,ドゥラメンテ,サウンタ,"Invincible Spirit"
202608230102021113,キーンラG3,15:45,３歳以上,芝,1200,7,13,, ロジケープ,牡,3,丹内祐次, 55 ,8,68.90,11,69.0,3, 0.89, 2.4,,,,,,Ｇ３,11,13,N01,,2023104015,2,(美),尾形和幸,美浦,オリエント牧場,新冠町,ロジユニヴァース,ロジアイリッシュ,ハーツクライ
202608230102021114,キーンラG3,15:45,３歳以上,芝,1200,7,14,, サウンドモリアーナ,牝,4,武豊, 55 ,14,68.50,2,51.3,6, 0.49,20.1,,,,,,Ｇ３,11,13,N01,,2022102057,2,(栗),武英智,栗東,本間牧場,日高町,ミッキーアイル,サウンドリアーナ,ケイムホーム
202608230102021115,キーンラG3,15:45,３歳以上,芝,1200,8,15,(地), エイシンディード,牡,3,川又賢治, 55 ,6,68.52,3,48.5,8, 0.51,22.9,,,,,,Ｇ３,11,13,N01,,2023105505,2,(栗),大久保龍,栗東,山田昇史,浦河町,ファインニードル,エーシンエムディー,キングカメハメハ
202608230102021116,キーンラG3,15:45,３歳以上,芝,1200,8,16,, ロードフォアエース,牡,5,岩田望来, 57 ,20,68.87,10,47.6,9, 0.86,23.8,,,,,,Ｇ３,11,13,N01,,2021100130,2,(栗),友道康夫,栗東,ケイアイファーム,新ひだか町,ロードカナロア,イトワズマジック,"War Front"
202608230102021201,WASJ第４･2勝,16:20,３歳以上,芝,1800,1,1,, ミーントゥビー,牝,4,川田将雅, 56 ,18,107.80,1,64.8,4,-0.10, 8.6,,,,,,2勝,12,13,A03,,2022105317,4,(美),堀内岳志,美浦,社台ファーム,千歳市,リアルインパクト,コマンドゥールキイ,フジキセキ
202608230102021202,WASJ第４･2勝,16:20,３歳以上,芝,1800,2,2,, マイネルフォルツァ,牡,6,レーン, 58 ,44,108.96,9,39.2,10, 1.16,34.2,,,,,,2勝,12,13,A03,,2020105809,4,(美),金成貴史,美浦,ブルースターズファーム,新冠町,ゴールドシップ,ラッフォルツァート,グラスワンダー
202608230102021203,WASJ第４･2勝,16:20,３歳以上,芝,1800,3,3,, バセリーナ,牡,4,武豊, 58 ,17,108.95,8,51.7,7, 1.15,21.7,,,,,,2勝,12,13,A03,,2022106772,4,(美),松山将樹,美浦,ビッグレッドファーム,新冠町,ウインブライト,クリスティロマンス,シンボリクリスエス
202608230102021204,WASJ第４･2勝,16:20,３歳以上,芝,1800,3,4,, ストームサンダー,牡,3,ロイド, 56 ,11,108.64,5,48.4,9, 0.84,25.0,,,,,,2勝,12,13,A03,,2023100772,4,(栗),安達昭夫,栗東,北田剛,日高町,ヘンリーバローズ,マイヴィクトリア,キングカメハメハ
202608230102021205,WASJ第４･2勝,16:20,３歳以上,芝,1800,4,5,, レッセパッセ,牝,5,横山武史, 56 ,27,108.01,3,50.8,8, 0.21,22.6,,,,,,2勝,12,13,A03,,2021106826,4,(美),柄崎将寿,美浦,ビッグレッドファーム,新冠町,ダノンバラード,マイネリベルタス,コンデュイット
202608230102021206,WASJ第４･2勝,16:20,３歳以上,芝,1800,4,6,, マルカオペラ,牝,5,松山弘平, 56 ,27,109.87,13,29.6,13, 2.07,43.8,,,,,,2勝,12,13,A03,,2021104978,4,(栗),浜田多実,栗東,社台ファーム,千歳市,ハービンジャー,エトワールドパリ,クロフネ
202608230102021207,WASJ第４･2勝,16:20,３歳以上,芝,1800,5,7,, ベネスピラ,牡,4,ナレドゥ, 58 ,12,108.70,7,58.7,5, 0.90,14.7,,,,,,2勝,12,13,A03,,2022102745,4,(美),鹿戸雄一,美浦,杵臼牧場,浦河町,レイデオロ,ペイフォワード,ディープインパクト
202608230102021208,WASJ第４･2勝,16:20,３歳以上,芝,1800,5,8,, ウインベラーノ,牡,4,ヘルナン, 58 ,16,109.15,11,73.4,1, 1.35,-6.4,,,,,,2勝,12,13,A03,,2022106231,4,(栗),宮徹,栗東,コスモヴューファーム,新冠町,ウインブライト,サマーソング,ロージズインメイ
202608230102021209,WASJ第４･2勝,16:20,３歳以上,芝,1800,6,9,, ルクスジニア,牝,4,ルメール, 56 ,15,108.15,4,67.0,2, 0.35, 6.4,,,,,,2勝,12,13,A03,,2022104784,4,(美),松尾卓哉,美浦,ノーザンファーム,安平町,キズナ,サトノアリシア,ハービンジャー
202608230102021210,WASJ第４･2勝,16:20,３歳以上,芝,1800,6,10,, テルヒコウ,牡,3,ヴェロン, 56 ,7,107.90,2,56.3,6, 0.10,17.1,,,,,,2勝,12,13,A03,,2023100627,4,(栗),矢作芳人,栗東,天羽禮治,日高町,コントレイル,ミッシングリンク,ヴィクトワールピサ
202608230102021211,WASJ第４･2勝,16:20,３歳以上,芝,1800,7,11,, ショウナンヤッホー,牡,4,吉村智洋, 58 ,14,109.93,14,32.0,12, 2.13,41.4,,,,,,2勝,12,13,A03,,2022104605,4,(美),栗田徹,美浦,ノーザンファーム,安平町,ニューイヤーズデイ,アドマイヤキュート,キングカメハメハ
202608230102021212,WASJ第４･2勝,16:20,３歳以上,芝,1800,7,12,(地), ミリオンクラウン,牡,3,横山典弘, 56 ,12,108.68,6,33.0,11, 0.88,40.4,,,,,,2勝,12,13,A03,,2023100840,4,(美),和田雄二,美浦,ケイズ,日高町,リーチザクラウン,サンヘレナ,パイロ
202608230102021213,WASJ第４･2勝,16:20,３歳以上,芝,1800,8,13,, コスモスプモーニ,牡,6,フーリー, 58 ,31,109.56,12,28.0,14, 1.76,45.4,,,,,,2勝,12,13,A03,,2020101261,4,(美),松山将樹,美浦,荒井ファーム,日高町,リアルインパクト,シャドウライフ,サクラバクシンオー
202608230102021214,WASJ第４･2勝,16:20,３歳以上,芝,1800,8,14,, ワザモノ,牡,8,岩田望来, 58 ,36,109.05,10,66.4,3, 1.25, 7.0,,,,,,2勝,12,13,A03,,2018103560,4,(美),尾関知人,美浦,岡田スタツド,新ひだか町,マツリダゴッホ,モトヒメ,ショウナンカンプ
202608230403020101,未勝利*,09:40,２歳,芝,1400,1,1,, ソースウィート,牝,2,小林脩斗, 55 ,1,82.13,9,45.7,8, 0.18,31.9,,,,,,未勝利,1,11,A03,,2024101411,3,(美),久保田貴,美浦,坂東牧場,平取町,インディチャンプ,スウィートレイディー,"Encosta De Lago"
202608230403020102,未勝利*,09:40,２歳,芝,1400,2,2,, ディスペアーホープ,牡,2,菊沢一樹, 55 ,1,82.12,8,66.6,2, 0.17,11.0,,,,,,未勝利,1,11,A03,,2024100615,3,(美),小手川準,美浦,竹島幸治,日高町,ステルヴィオ,トーホウハニー,ステイゴールド
202608230403020103,未勝利*,09:40,２歳,芝,1400,3,3,, ドッカイッチャッテ,牝,2,木幡初也, 55 ,1,82.10,7,40.9,10, 0.15,36.7,,,,,,未勝利,1,11,A03,,2024100754,3,(美),深山雅史,美浦,チャンピオンズファーム,新ひだか町,ミスチヴィアスアレックス,ホロイムア,ジャスタウェイ
202608230403020104,未勝利*,09:40,２歳,芝,1400,4,4,, スノーキャップ,牡,2,柴田大知, 55 ,1,82.33,12,19.2,12, 0.38,58.4,,,,,,未勝利,1,11,A03,,2024102837,3,(美),嘉藤貴行,美浦,ミルファーム,浦河町,フィレンツェファイア,スノークリスマス,ブラックタイド
202608230403020105,未勝利*,09:40,２歳,芝,1400,5,5,, コスモティタノ,牡,2,嶋田純次, 55 ,1,82.25,11,24.8,11, 0.30,52.8,,,,,,未勝利,1,11,A03,,2024102727,3,(美),武市康男,美浦,中山牧場,浦河町,ヘンリーバローズ,カールジェシ,ヨハネスブルグ
202608230403020106,未勝利*,09:40,２歳,芝,1400,5,6,, クールボビー,牡,2,原優介, 55 ,2,82.03,3,65.4,3, 0.08,12.2,,,,,,未勝利,1,11,A03,,2024105497,3,(美),矢野英一,美浦,久井牧場,新ひだか町,シャンハイボビー,クールユリア,ケイムホーム
202608230403020107,未勝利*,09:40,２歳,芝,1400,6,7,, クールストラッチン,牝,2,大野拓弥, 55 ,2,82.07,5,59.0,4, 0.12,18.6,,,,,,未勝利,1,11,A03,,2024103348,3,(美),田島俊明,美浦,長浜牧場,新冠町,サリオス,ジプシーマイラブ,Manduro
202608230403020108,未勝利*,09:40,２歳,芝,1400,6,8,, シュアシング,牝,2,武藤雅, 55 ,2,82.09,6,48.4,7, 0.14,29.2,,,,,,未勝利,1,11,A03,,2024105131,3,(美),相沢郁,美浦,飯岡牧場,新ひだか町,ジャンダルム,アクチュアリー,ジョーカプチーノ
202608230403020109,未勝利*,09:40,２歳,芝,1400,7,9,, レオリアライズ,牝,2,石橋脩, 55 ,1,82.16,10,42.8,9, 0.21,34.8,,,,,,未勝利,1,11,A03,,2024102152,3,(美),牧光二,美浦,日の出牧場,浦河町,デクラレーションオブウォー,エフティアテナ,ルーラーシップ
202608230403020110,未勝利*,09:40,２歳,芝,1400,7,10,, セイウントレジャ,牡,2,野中悠太, 55 ,1,82.01,2,58.6,5, 0.06,19.0,,,,,,未勝利,1,11,A03,,2024103001,3,(美),杉浦宏昭,美浦,カミイスタット,新冠町,サトノクラウン,リアングロワール,キズナ
202608230403020111,未勝利*,09:40,２歳,芝,1400,8,11,, センカンナガト,牡,2,佐藤翔馬,52▲,2,82.06,4,50.4,6, 0.11,27.2,,,,,,未勝利,1,11,A03,,2024101497,3,(美),和田雄二,美浦,様似堀牧場,様似町,ロジャーバローズ,スティルネス,ゴールドヘイロー
202608230403020112,未勝利*,09:40,２歳,芝,1400,8,12,, ノーセット,牡,2,津村明秀, 55 ,1,81.95,1,77.6,1,-0.06,-11.0,,,,,,未勝利,1,11,A03,,2024100651,3,(美),高柳瑞樹,美浦,ダーレー・ジャパン・ファーム,日高町,ファインニードル,ケープコッド,ダイワメジャー
202608230403020201,新馬,10:10,２歳,芝,2000,1,1,, オプティミスタ,牝,2,石川裕紀, 55 ,0,123.47,1,55.0,4,-0.22, 9.7,,,,,,新馬,2,11,A03,,2024106605,3,(美),手塚貴久,美浦,ノーザンファーム,安平町,コントレイル,ポジティブマインド,"Equal Stripes"
202608230403020202,新馬,10:10,２歳,芝,2000,2,2,, ノーブルフォース,牡,2,吉田豊, 55 ,0,124.47,10,35.1,11, 1.00,29.6,,,,,,新馬,2,11,A03,,2024102994,3,(美),菊川正達,美浦,カミイスタット,新冠町,ジャスタウェイ,ブリシンガメン,ステイゴールド
202608230403020203,新馬,10:10,２歳,芝,2000,3,3,, プロテウス,牡,2,津村明秀, 55 ,0,123.75,3,64.0,2, 0.28, 0.7,,,,,,新馬,2,11,A03,,2024105729,3,(美),田中博康,美浦,社台ファーム,千歳市,キタサンブラック,アットザシーサイド,キングカメハメハ
